id;iteration_number;min_solution;avg_solution;max_solution;OPX_EXCHANGE;OX_EXCHANGE;OPX_SHIFT;OX_SHIFT
11;11000;5423.966506717817;5929.89444975932;6658.161037672652;2.34729007178874E-14;1.2709729373550776E-22;0.03753834236139601;2.6469779601696887E-27
11;11100;5423.966506717817;6033.654977089663;7190.764186892025;2.34729007178874E-14;1.2709729373550776E-22;1.1947285588626337E-5;2.6469779601696887E-27
11;11200;5423.96389249053;5963.653227361618;6943.2418857078765;2.34729007178874E-14;1.2709729373550776E-22;0.018901062851338468;2.6469779601696887E-27
11;11300;5423.96389249053;5960.620472617718;6680.989814557193;2.34729007178874E-14;1.2709729373550776E-22;0.0011764538948611414;2.6469779601696887E-27
11;11400;5409.9278255100935;5908.560767386545;6959.575864968273;2.34729007178874E-14;1.2709729373550776E-22;0.0011930533249374926;2.6469779601696887E-27
11;11500;5409.9278255100935;5951.010932834726;6692.98380945588;1.17364503589437E-14;1.2709729373550776E-22;0.15485233074257615;2.6469779601696887E-27
11;11600;5409.9278255100935;5837.535216894986;6845.598552283139;1.17364503589437E-14;1.2709729373550776E-22;0.004140581728637476;2.6469779601696887E-27
11;11700;5409.9278255100935;5927.949211670274;6941.199276201811;1.17364503589437E-14;1.2709729373550776E-22;0.007662999645527009;2.6469779601696887E-27
11;11800;5409.9278255100935;5945.184273625748;7152.815289878707;1.17364503589437E-14;1.2709729373550776E-22;3.7767183846426695E-5;2.6469779601696887E-27
11;11900;5409.711035432447;5862.660797806776;6903.46723037714;1.17364503589437E-14;1.2709729373550776E-22;0.08027344658368758;2.6469779601696887E-27
11;12000;5406.88847725966;5930.766624389494;6799.674277757764;1.17364503589437E-14;1.2709729373550776E-22;0.15468762967888122;2.6469779601696887E-27
11;12100;5406.834069945689;5938.165898032804;6923.670844865678;1.17364503589437E-14;1.2709729373550776E-22;0.07825985968083975;2.6469779601696887E-27
11;12200;5406.834069945689;5824.575360722113;6637.987369023412;1.4670562948679625E-15;1.2709729373550776E-22;0.07500058142686612;2.6469779601696887E-27
11;12300;5406.834069945689;5901.078634592219;6729.456205166992;1.4670562948679625E-15;1.2709729373550776E-22;0.08437560796738523;2.6469779601696887E-27
11;12400;5406.816497632069;5891.984861345135;6780.933387012012;1.4670562948679625E-15;1.2709729373550776E-22;2.2490043646713201E-4;2.6469779601696887E-27
11;12500;5406.816497632069;5858.001665526971;6568.26034313501;1.8338203685849532E-16;1.2709729373550776E-22;0.0848510789690792;2.6469779601696887E-27
11;12600;5406.816497632069;6036.660506733484;7072.698853512999;1.8338203685849532E-16;1.2709729373550776E-22;0.07507553366695222;2.6469779601696887E-27
11;12700;5406.056832688672;5902.3426211204705;6846.472053684919;1.8338203685849532E-16;1.2709729373550776E-22;0.07972469386150323;2.6469779601696887E-27
11;12800;5400.879252138684;5940.144176400553;6819.894112030596;5.730688651827979E-18;1.2709729373550776E-22;0.004841637803494362;2.6469779601696887E-27
11;12900;5399.677948973261;5878.156088194244;6899.719481715274;5.730688651827979E-18;1.2709729373550776E-22;0.1701050612236296;2.6469779601696887E-27
11;13000;5399.677948973261;5933.313861317018;6694.348988605778;5.730688651827979E-18;1.2709729373550776E-22;0.09435453429766846;2.6469779601696887E-27
11;13100;5399.677948973261;5914.499605148927;6753.967173945182;5.730688651827979E-18;1.2709729373550776E-22;0.010620139543743924;2.6469779601696887E-27
11;13200;5399.677948973261;5941.8961959147655;7035.142786134923;5.730688651827979E-18;1.2709729373550776E-22;4.6930041372217365E-5;2.6469779601696887E-27
11;13300;5399.677948973261;5889.611405035593;6828.688455925403;5.730688651827979E-18;1.2709729373550776E-22;0.0033832312045363145;2.6469779601696887E-27
11;13400;5399.677948973261;5913.5917981923085;6900.499910484873;5.730688651827979E-18;1.2709729373550776E-22;5.13357273535362E-4;2.6469779601696887E-27
11;13500;5399.629733266236;5890.902998455444;6649.342051199372;5.730688651827979E-18;1.2709729373550776E-22;0.022270928027146013;2.6469779601696887E-27
11;13600;5399.629733266236;5954.864351286754;6803.593206112056;5.730688651827979E-18;1.2709729373550776E-22;0.030764007686300512;2.6469779601696887E-27
11;13700;5399.629733266236;5937.1063962377175;6675.856773558668;5.730688651827979E-18;1.2709729373550776E-22;0.11250003577480179;2.6469779601696887E-27
11;13800;5399.519616031573;5928.925997075659;6592.72754828328;5.730688651827979E-18;1.2709729373550776E-22;0.19224473835183747;2.6469779601696887E-27
11;13900;5399.519616031573;5834.71302448893;6691.66125345004;5.730688651827979E-18;1.2709729373550776E-22;2.7484299928204346E-5;2.6469779601696887E-27
11;14000;5399.519616031573;5868.061186780283;6894.460267943221;5.730688651827979E-18;1.2709729373550776E-22;0.023511030599938466;2.6469779601696887E-27
11;14100;5399.519616031573;5853.983462017403;6829.0709483069895;5.730688651827979E-18;1.2709729373550776E-22;2.3673288950518122E-6;2.6469779601696887E-27
11;14200;5399.519616031573;5844.794677065342;6706.266414447942;5.730688651827979E-18;1.2709729373550776E-22;1.4706335823855746E-4;2.6469779601696887E-27
11;14300;5399.519616031573;5899.593609243129;6912.011723872623;5.730688651827979E-18;1.2709729373550776E-22;0.007437515398896723;2.6469779601696887E-27
11;14400;5399.519616031573;5873.9058603941985;6688.114013775581;5.730688651827979E-18;1.2709729373550776E-22;0.006006004687673001;2.6469779601696887E-27
11;14500;5399.519616031573;5948.032134171821;6825.247140245172;5.730688651827979E-18;1.2709729373550776E-22;0.028125155699854076;2.6469779601696887E-27
11;14600;5399.519616031573;5956.5274090069115;6741.273078369772;5.730688651827979E-18;1.2709729373550776E-22;0.15330533995294415;2.6469779601696887E-27
11;14700;5399.519616031573;5925.58243689054;6707.17406765566;5.730688651827979E-18;1.2709729373550776E-22;0.03757783449268572;2.6469779601696887E-27
11;14800;5460.273904597754;5959.557106996698;7268.554768225412;1.5699486693625667E-12;6.661338147759211E-17;1.8540839787596094E-4;4.235164736271502E-26
11;14900;5424.253104226556;5936.789762142088;6983.1434743995715;7.849743346812833E-13;6.661338147759211E-17;0.019190615416138687;4.235164736271502E-26
11;15000;5417.007199288125;5906.092323473633;6576.7301049939915;1.9624358367032083E-13;6.661338147759211E-17;4.196760286956125E-10;4.235164736271502E-26
11;15100;5413.844090514403;5935.057278462345;7123.371084062468;9.812179183516042E-14;6.661338147759211E-17;0.15036871433261684;4.235164736271502E-26
12;100;5481.2800391805895;6061.688354793043;8792.09263993011;3.055644233589073E-4;2.0027093532750853E-5;0.01671556050177479;5.57518629963268E-33
12;200;5463.350867694081;6116.037873289995;8087.134007731786;0.06668634171109862;1.0253871888768437E-5;0.05304141230245464;5.57518629963268E-33
12;300;5463.350867694081;6093.521485798796;7595.843804466467;0.013968653904899906;0.0011188967561474416;0.03144789216558325;5.57518629963268E-33
12;400;5439.866506653397;6053.020375646064;7344.280071656597;0.001735949228516019;1.0320001052777843E-5;0.030677066008027304;5.57518629963268E-33
12;500;5428.880242712459;6009.617199912947;6980.702596948035;1.7583819110648344E-4;5.2838405390222565E-6;0.048958446277299485;5.57518629963268E-33
12;600;5423.679828245508;5948.759697701374;6957.671769495702;2.4848969147409344E-5;2.705326355979396E-6;0.014593763461901485;5.57518629963268E-33
12;700;5413.29164761154;5961.598664562388;6701.914281107377;1.3594515450584808E-5;2.164261084783517E-6;0.059943981447267015;5.57518629963268E-33
12;800;5409.689865054356;6054.405589687003;7345.588340985583;0.06520195829964708;1.385127094261451E-6;0.010750662796832832;5.57518629963268E-33
12;900;5408.61495163384;6049.7441145192715;7036.4439445824055;4.3821990323675655E-4;1.385127094261451E-6;0.07374297265955057;5.57518629963268E-33
12;1000;5399.4961143742985;6480.560336496785;7936.232515973565;0.1259512065257772;1.1081016754091608E-6;1.2526182559322114E-4;5.57518629963268E-33
12;1100;5396.6680514917;6208.874640959855;8135.187087207838;0.06997129368109585;1.9471400899148043E-5;0.001189916071959512;5.57518629963268E-33
12;1200;5396.6680514917;6193.9274279965475;8201.874991152816;0.0626135662876596;1.557947876872374E-5;0.1274922070362568;5.57518629963268E-33
12;1300;5395.921953663371;5974.465958732489;6819.734053146096;1.7592253707472955E-5;5.105083602935396E-6;0.006707843085823877;5.57518629963268E-33
12;1400;5395.457536328304;6027.634994316862;7008.533382112406;5.7646296948647395E-6;2.6138028047029233E-6;0.0031088391263068265;5.57518629963268E-33
12;1500;5395.457536328304;5982.725436065733;7121.6856544624425;4.611703755891792E-6;1.6728337950098709E-6;0.008222180972375573;5.57518629963268E-33
12;1600;5395.457536328304;5999.836476652054;6831.376812927925;2.361192323016598E-6;1.6728337950098709E-6;0.04680188970620342;5.57518629963268E-33
12;1700;5395.457536328304;5972.598392820396;7200.716856240587;2.361192323016598E-6;8.56490903045054E-7;0.05117118869830534;5.57518629963268E-33
12;1800;5395.457536328304;5931.140891811765;6883.09990648659;1.8889538584132785E-6;6.851927224360432E-7;0.03954285910148072;5.57518629963268E-33
12;1900;5395.289406615101;5937.227389987969;6963.31020278675;1.5111630867306228E-6;5.481541779488346E-7;0.018146278723876443;5.57518629963268E-33
12;2000;5395.289406615101;5924.022184950627;6729.380927526159;7.737155004060791E-7;5.481541779488346E-7;0.007516245098340835;5.57518629963268E-33
12;2100;5395.289406615101;6018.936699652562;7034.084201257956;7.737155004060791E-7;4.385233423590677E-7;0.04443583945879009;5.57518629963268E-33
12;2200;5395.289406615101;5928.353487394828;6754.048868113518;7.737155004060791E-7;3.5081867388725417E-7;0.08148919194865013;5.57518629963268E-33
12;2300;5394.987301166941;5936.38742462964;6906.962773242114;7.737155004060791E-7;3.5081867388725417E-7;0.031204182618748112;5.57518629963268E-33
12;2400;5394.840631372819;6094.182263384504;8757.792405135597;6.189724003248634E-7;3.4226630664798444E-4;0.022265764204687954;5.57518629963268E-33
12;2500;5394.840631372819;5998.416720485841;6968.799710002006;4.951779202598907E-7;9.970538973971669E-6;0.026062320928792494;5.57518629963268E-33
12;2600;5394.840631372819;5965.4260329285;6729.522490844561;4.951779202598907E-7;3.267146210991037E-6;0.02194165626850163;5.57518629963268E-33
12;2700;5394.840631372819;5951.255196506007;6831.206449024467;4.951779202598907E-7;1.6727788600274113E-6;0.06383786497364748;5.57518629963268E-33
12;2800;5394.840631372819;5920.351219671863;6773.304787642797;3.9614233620791255E-7;1.0705784704175434E-6;0.0580071109411747;5.57518629963268E-33
12;2900;5394.590141294364;5943.115384223722;7092.513168855126;3.9614233620791255E-7;6.851702210672278E-7;0.043597291906119634;5.57518629963268E-33
12;3000;5394.590141294364;5930.2818475064405;7063.556922429281;3.9614233620791255E-7;5.481361768537822E-7;0.017080201751181256;5.57518629963268E-33
12;3100;5394.590141294364;5953.400641645483;7297.539459884457;3.9614233620791255E-7;5.481361768537822E-7;0.04856263341703242;5.57518629963268E-33
12;3200;5394.590141294364;5813.912316760261;6630.330857743116;3.1691386896633007E-7;5.481361768537822E-7;0.06273353278316876;5.57518629963268E-33
12;3300;5394.177943829323;6035.4695229670415;6919.1037118630975;3.1691386896633007E-7;3.508071531864207E-7;0.028663299123495835;5.57518629963268E-33
12;3400;5392.319891823547;5918.940988283987;7020.35233503098;3.1691386896633007E-7;3.508071531864207E-7;0.08948521650584249;5.57518629963268E-33
12;3500;5392.319891823547;5908.31747263855;6857.171983117599;3.1691386896633007E-7;3.508071531864207E-7;0.10013801614856017;5.57518629963268E-33
12;3600;5392.124835219795;5943.877173276994;7060.29612423665;2.5353109517306405E-7;2.8064572254913655E-7;0.027287675312111154;5.57518629963268E-33
12;3700;5391.829708651752;5907.033369297385;6678.59813810486;2.5353109517306405E-7;2.8064572254913655E-7;0.07013309732433534;5.57518629963268E-33
12;3800;5391.829708651752;6498.879570031184;8202.09481271162;0.16438659994864224;7.356959229192087E-8;8.635464305597065E-8;5.57518629963268E-33
12;3900;5391.829708651752;6444.47813209818;8098.263339473363;0.10627310567237896;7.356959229192087E-8;8.635464305597065E-8;5.57518629963268E-33
12;4000;5391.829708651752;6454.345849774368;8121.786201234839;0.03436594453537452;8.088684143298392E-6;8.635464305597065E-8;5.57518629963268E-33
12;4100;5391.829708651752;6505.036966303673;7722.942938043695;0.08832367869290114;2.6505000200760178E-6;8.635464305597065E-8;5.57518629963268E-33
12;4200;5391.829708651752;6530.2866681563955;8795.514315836948;0.03040575768733645;2.120400016060814E-6;6.908371444477652E-8;5.57518629963268E-33
12;4300;5391.792156759946;6519.8418580923035;8242.426434326397;0.07450673557894327;1.6963200128486513E-6;6.908371444477652E-8;5.57518629963268E-33
12;4400;5391.792156759946;6410.990172447916;8285.679894972987;0.011128068612851105;1.3570560102789212E-6;6.908371444477652E-8;5.57518629963268E-33
12;4500;5391.792156759946;6396.1404620671165;7915.311276572968;0.04174594900841033;1.3570560102789212E-6;5.5266971555821215E-8;5.57518629963268E-33
12;4600;5391.792156759946;6531.415486061468;8371.705270005388;0.052953359304274694;1.085644808223137E-6;5.5266971555821215E-8;5.57518629963268E-33
12;4700;5391.792156759946;6521.75801660174;9048.29909970017;0.06344588855133282;6.948126772628078E-7;5.5266971555821215E-8;5.57518629963268E-33
12;4800;5391.792156759946;6493.284385055348;7862.178972758109;0.029912241582486593;6.948126772628078E-7;5.5266971555821215E-8;5.57518629963268E-33
12;4900;5391.792156759946;6470.074848882193;8484.358250742658;0.026475089656144493;6.948126772628078E-7;5.5266971555821215E-8;5.57518629963268E-33
12;5000;5391.792156759946;6479.605308575671;7845.133985355743;0.005177641591179359;2.276762180854769E-7;5.5266971555821215E-8;5.57518629963268E-33
12;5100;5391.792156759946;6468.85864110049;8194.34887554548;0.05410291416387382;2.276762180854769E-7;4.421357724465697E-8;5.57518629963268E-33
12;5200;5391.792156759946;6471.702179225907;8426.224242967688;0.06713345263038072;2.276762180854769E-7;4.421357724465697E-8;5.57518629963268E-33
12;5300;5524.052257373582;5975.702755249821;6878.062803413937;9.499382593866707E-5;2.9499243866748623E-5;0.03659776587495959;6.850806593459271E-7
12;5400;5487.241226276737;6131.024023049892;7738.387898230263;0.16568782805586268;7.733049784204955E-6;0.00722117153721969;6.850806593459271E-7
12;5500;5461.5145299243795;6013.029073332541;6961.731017498165;3.622758118863573E-4;6.1864398273639645E-6;0.07346322251089353;6.850806593459271E-7
12;5600;5459.026602846658;6264.394450794732;8184.0573520511825;0.10363228354324643;1.6217380821044995E-6;1.405935995098029E-5;6.850806593459271E-7
12;5700;5454.624376756391;6128.600284164043;7137.359028623095;2.510197579744804E-4;1.6217380821044995E-6;0.05723500500775385;6.850806593459271E-7
12;5800;5450.283880551604;5849.838728599862;6760.297671489411;2.5880749246007918E-5;1.6217380821044995E-6;0.0323772704634145;6.850806593459271E-7
12;5900;5449.066488977171;5932.820462333715;6864.196572495656;3.4736553627368974E-6;1.6217380821044995E-6;0.0891398253899097;6.850806593459271E-7
12;6000;5435.657431581759;5916.900469587476;6748.130165749888;1.4228092365770334E-6;1.6217380821044995E-6;0.1619494974898229;5.480645274767418E-7
12;6100;5429.012689532434;5891.832079254872;6751.292256071348;9.105979114093014E-7;1.6217380821044995E-6;0.04983756259843424;4.384516219813934E-7
12;6200;5429.012689532434;6009.883491266104;6969.234250950343;9.105979114093014E-7;1.6217380821044995E-6;0.07236285774016495;4.384516219813934E-7
12;6300;5420.619636385395;5960.753923459532;6947.884234818988;9.105979114093014E-7;1.0379123725468799E-6;0.08124535558401184;4.384516219813934E-7
12;6400;5417.768701250042;5928.415738415942;6701.339579499525;4.6622613064156235E-7;3.358733492063539E-6;0.08764797279564468;2.2448723045447344E-7
12;6500;5417.768701250042;5922.5500113423095;7229.967023905351;4.6622613064156235E-7;3.358733492063539E-6;0.06549262183489711;2.2448723045447344E-7
12;6600;5417.768701250042;5933.979628511571;6829.807438672175;3.729809045132499E-7;8.804718325435046E-7;0.12542073513423058;2.2448723045447344E-7
12;6700;5417.667833699671;5985.885862691823;7175.1452273269115;3.729809045132499E-7;7.043774660348037E-7;0.08454826884150046;2.2448723045447344E-7
12;6800;5415.980779573551;5910.5744050123685;6669.691124139811;3.729809045132499E-7;7.043774660348037E-7;0.03361708099785188;2.2448723045447344E-7
12;6900;5414.609239402838;5962.450908087498;6919.851415710151;2.9838472361059994E-7;7.043774660348037E-7;0.12034975273065106;2.2448723045447344E-7
12;7000;5414.609239402838;6215.719353314624;7026.506407850265;2.3870777888847995E-7;1.6710197791069145E-5;0.06990837664550019;2.2448723045447344E-7
12;7100;5414.609239402838;5950.011366764697;6817.1573249285475;1.9096622311078397E-7;5.475597612177539E-6;0.0704203591124348;1.7958978436357877E-7
12;7200;5413.595123715465;5926.918971175029;6792.406948103598;1.9096622311078397E-7;2.8035059774349005E-6;0.09448868252164107;1.7958978436357877E-7
12;7300;5413.595123715465;5884.200710403986;6597.688341028377;1.9096622311078397E-7;1.4353950604466692E-6;0.023546624394485672;1.7958978436357877E-7
12;7400;5411.6370392439385;5961.43938294367;6959.224702553262;1.527729784886272E-7;1.4353950604466692E-6;0.08802005068762736;1.7958978436357877E-7
12;7500;5399.9573252835435;5910.298821458571;6865.951738553861;1.527729784886272E-7;9.186528386858684E-7;0.020568153435375852;1.7958978436357877E-7
12;7600;5397.700942110699;5939.767490506435;7059.356025184782;1.2221838279090177E-7;7.349222709486947E-7;0.07335737753947592;1.7958978436357877E-7
12;7700;5397.700942110699;5940.822758883112;7121.109674813218;9.777470623272142E-8;7.349222709486947E-7;0.1271215721707761;1.7958978436357877E-7
12;7800;5397.25597379744;5898.446651444038;6728.532190405892;9.777470623272142E-8;7.349222709486947E-7;0.03251376123916567;1.7958978436357877E-7
12;7900;5396.685085437071;5867.390665156491;6682.694030103024;9.777470623272142E-8;7.349222709486947E-7;0.11627949948698732;1.7958978436357877E-7
12;8000;5396.579691180022;5947.228757318155;6694.511071244917;9.777470623272142E-8;5.879378167589558E-7;0.028432876115484867;1.7958978436357877E-7
12;8100;5396.241665437072;5880.901247982654;6987.704407843576;9.777470623272142E-8;5.879378167589558E-7;0.034555797421443005;1.7958978436357877E-7
12;8200;5396.014542336464;5872.872692794573;8231.149321314097;9.777470623272142E-8;3.7628020272573176E-7;0.01682649342903896;1.4367182749086303E-7
12;8300;5396.014542336464;6000.539162953571;6983.962362708941;9.777470623272142E-8;3.7628020272573176E-7;0.05233533020478988;1.4367182749086303E-7
12;8400;5396.014542336464;5933.981561563758;6854.580284758908;9.777470623272142E-8;3.7628020272573176E-7;0.040562230692011585;1.4367182749086303E-7
12;8500;5395.745807044963;5944.067218865585;6977.138137836212;9.777470623272142E-8;3.0102416218058545E-7;0.07767995343805784;1.1493746199269042E-7
12;8600;5395.745807044963;5901.068490176151;6882.767366391098;9.777470623272142E-8;3.0102416218058545E-7;0.12462588935265524;1.1493746199269042E-7
12;8700;5395.745807044963;5895.505277421323;6874.146984015145;7.821976498617714E-8;2.408193297444684E-7;0.005593712529613221;1.1493746199269042E-7
12;8800;5395.745807044963;5885.228234303271;6651.307000755749;7.821976498617714E-8;2.408193297444684E-7;0.05068373391714304;1.1493746199269042E-7
12;8900;5395.745807044963;5980.422235255682;6858.346788561266;7.821976498617714E-8;2.408193297444684E-7;0.09993450160528479;1.1493746199269042E-7
12;9000;5395.6690169699295;5972.217688784672;6947.654182988406;7.821976498617714E-8;2.408193297444684E-7;0.029078018801541497;9.194996959415234E-8
12;9100;5395.6690169699295;5924.576422657253;7027.801349103342;6.257581198894172E-8;1.9265546379557473E-7;0.05285526891063286;9.194996959415234E-8
12;9200;5395.6690169699295;5872.876901921812;6621.396247995636;6.257581198894172E-8;1.9265546379557473E-7;0.014051849230644793;9.194996959415234E-8
12;9300;5395.6690169699295;5907.124265334361;6739.530104743156;6.257581198894172E-8;1.9265546379557473E-7;0.12316259400743094;9.194996959415234E-8
12;9400;5395.6690169699295;5922.13897797946;6757.745963287521;6.257581198894172E-8;1.9265546379557473E-7;0.16655128140027953;9.194996959415234E-8
12;9500;5395.6690169699295;5925.184443929233;6700.780145534015;6.257581198894172E-8;1.9265546379557473E-7;0.07937382849958763;9.194996959415234E-8
12;9600;5395.6690169699295;5878.292059875272;6644.058575321074;6.257581198894172E-8;1.9265546379557473E-7;0.014552335284017493;9.194996959415234E-8
12;9700;5395.6690169699295;5924.316609778357;6675.682753244814;6.257581198894172E-8;1.9265546379557473E-7;0.15964593177936431;9.194996959415234E-8
12;9800;5395.6690169699295;5991.010769882696;6883.267655822843;6.257581198894172E-8;1.9265546379557473E-7;0.1873513606096417;9.194996959415234E-8
12;9900;5395.6690169699295;5914.50866268768;6764.58857083793;6.257581198894172E-8;1.9265546379557473E-7;0.05162952400179374;9.194996959415234E-8
12;10000;5537.986591131632;6156.209156150568;7588.485744499542;0.06811745356516746;1.1005725978459954E-6;0.0013367252543428987;5.627152151796276E-5
12;10100;5527.349050906515;6245.026368462654;7215.674158810451;0.09560206337803828;1.1005725978459954E-6;0.024968243731610773;1.4751241736804834E-5
12;10200;5526.190600335166;6098.104957024816;7139.872663243945;6.372518406185112E-5;1.1005725978459954E-6;0.07434669135209551;3.0512618025729638E-5
12;10300;5487.885761172061;6105.803218631809;8177.208328423103;0.04607128064017055;1.1005725978459954E-6;0.0018515625558825348;9.998374674671092E-6
12;10400;5480.336665249277;6519.423908867007;8382.67642594979;7.337569045142073E-4;1.1005725978459954E-6;1.3169423056919161E-5;5.1191678334316E-6
12;10500;5472.128515264523;6134.022316690356;7798.096938746679;0.07108405443579116;8.804580782767964E-7;0.007006799074887201;3.2762674133962248E-6
12;10600;5470.514908476936;6224.987660480663;7866.00804983085;0.026572003432616426;8.804580782767964E-7;0.02677510178212967;3.2762674133962248E-6
12;10700;5468.349243886623;6030.000207481451;6864.109540906003;9.150191039710754E-5;8.804580782767964E-7;0.13137720564332897;3.2762674133962248E-6
12;10800;5465.9483941644185;5971.493013329373;7015.899638432093;2.7552605491514742E-5;8.804580782767964E-7;0.06123157651124257;2.62101393071698E-6
12;10900;5465.9483941644185;5962.328762502853;7005.500417300279;1.0324667418918146E-5;7.043664626214372E-7;0.03737792375027678;2.0968111445735838E-6
12;11000;5465.9483941644185;5972.401367849551;6728.501665147427;1.3652978713394092E-5;7.043664626214372E-7;0.13911571069906892;1.677448915658867E-6
12;11100;5453.6553839462495;6059.823140097571;7358.331645606819;0.0019518793279373699;7.043664626214372E-7;0.04879737916072346;6.870830758538722E-7
12;11200;5450.870218492079;6000.520996176134;7411.194227339645;2.7453055852896504E-4;7.043664626214372E-7;0.10172146673367895;6.870830758538722E-7
12;11300;5446.650699588393;6060.843403431376;6797.42111774078;4.6986014886475863E-4;7.043664626214372E-7;0.11258169026250887;6.870830758538722E-7
12;11400;5439.551900907506;5880.301869125125;6750.94869252757;1.1903767180959196E-4;7.043664626214372E-7;0.038858470168127913;6.870830758538722E-7
12;11500;5438.399181566419;6448.888763051516;8255.146128915349;0.08231471763035289;7.043664626214372E-7;6.3247950290400355E-6;6.870830758538722E-7
12;11600;5437.420140719009;5884.7378174354635;6590.471507358648;3.859343598648017E-5;7.043664626214372E-7;0.05510166605406189;6.870830758538722E-7
12;11700;5436.560623839541;6095.639326872416;7027.8493758529985;0.001457863897939808;7.043664626214372E-7;0.07633200280983735;5.929187310730278E-5
12;11800;5436.069436074339;6341.180034240013;7950.44871899861;0.03134701402052072;5.634931700971498E-7;1.3742355361228068E-4;3.160579319582918E-5
12;11900;5430.773268650832;5972.535798347309;6732.857375301557;0.07708861453776855;5.634931700971498E-7;0.018351727235899406;1.2945732893011633E-5
12;12000;5430.303059055281;6115.555080008304;7406.833190386433;0.10403691871202322;5.634931700971498E-7;0.028562132893704822;8.285269051527447E-6
12;12100;5429.964715721285;6117.998185870783;7213.030252309031;0.02603925756677466;4.5079453607771984E-7;0.0803268816603256;2.714916962804515E-6
12;12200;5429.964715721285;5932.331187590782;6832.310182782025;8.579867967184739E-5;4.5079453607771984E-7;0.06359234931298277;2.171933570243612E-6
12;12300;5427.227613676085;5921.218447929049;7097.4724417780035;5.377300410780776E-4;4.5079453607771984E-7;0.0427259894162073;2.171933570243612E-6
12;12400;5427.227613676085;5917.901587117824;6746.329885688625;4.996071118404305E-5;4.5079453607771984E-7;0.03731528924078747;1.7375468561948898E-6
12;12500;5427.015168788145;5996.706534696231;7400.344681032661;0.012620258547798911;4.5079453607771984E-7;0.014848124983157435;1.3900374849559119E-6
12;12600;5423.628765719891;5928.410367438799;6974.083925270565;2.3140634540824885E-5;4.5079453607771984E-7;0.1316738026531906;1.3900374849559119E-6
12;12700;5423.628765719891;6031.863865537458;7170.597121584433;6.066178501070001E-6;4.5079453607771984E-7;0.004119080484912996;8.896239903717837E-7
12;12800;5423.628765719891;5902.206351328953;6952.17887592219;6.066178501070001E-6;3.606356288621759E-7;0.04814016031920827;7.116991922974271E-7
12;12900;5423.45121362071;6024.798707000459;6994.6672093988955;2.773779933432897E-4;3.606356288621759E-7;0.011210179141622048;5.693593538379417E-7
12;13000;5423.45121362071;6052.607547427308;7411.967737089744;2.649457836727369E-4;2.885085030897407E-7;0.1426369758048184;3.643899864562827E-7
12;13100;5423.45121362071;6159.423030013107;8026.860607261603;0.0066342546076778655;2.885085030897407E-7;8.188072830761879E-4;3.643899864562827E-7
12;13200;5423.45121362071;6024.476046937147;7002.321457238198;3.9810253960651784E-4;2.885085030897407E-7;0.07618880573773039;3.643899864562827E-7
12;13300;5423.45121362071;6064.677024869638;7416.410434346986;0.022944771928076327;2.885085030897407E-7;0.0014700907331047152;3.643899864562827E-7
12;13400;5423.118058214856;5889.100639181115;6904.902423788482;1.4514633628836147E-4;2.885085030897407E-7;0.04842243243276862;3.643899864562827E-7
12;13500;5423.118058214856;6024.949184477946;6658.1732952804105;3.105366716803802E-4;2.885085030897407E-7;0.03754380175704714;3.643899864562827E-7
12;13600;5423.118058214856;6137.130515778091;7426.844035498159;0.0058223330075869995;2.885085030897407E-7;0.05399520721159382;3.643899864562827E-7
12;13700;5423.118058214856;6098.889464228126;7500.008285120761;2.461303233482494E-4;2.885085030897407E-7;0.17574868101148017;2.915119891650262E-7
12;13800;5422.813985193206;6000.83952683656;7107.71808558487;0.08164176857292436;2.885085030897407E-7;0.05369597448233805;2.915119891650262E-7
12;13900;5422.813985193206;6004.70335930725;6799.866521049162;3.890648888636326E-5;2.885085030897407E-7;0.008352877267976348;2.915119891650262E-7
12;14000;5422.813985193206;5923.364191387481;6709.275501701262;6.527425678481161E-6;2.885085030897407E-7;0.10524418979330269;2.915119891650262E-7
12;14100;5422.813985193206;6008.983350551288;6808.715591297037;3.342041947382355E-6;2.885085030897407E-7;0.03492783876349179;2.915119891650262E-7
12;14200;5422.813985193206;6081.6558547403465;7717.202502441913;0.01947156731089197;2.885085030897407E-7;0.0967213902772629;2.915119891650262E-7
12;14300;5422.813985193206;6158.260982351776;7546.11206642662;0.04955859388963664;2.885085030897407E-7;0.1390610850895016;2.915119891650262E-7
12;14400;5422.813985193206;6052.945108885757;7450.91351901529;0.0034942033183601087;2.885085030897407E-7;0.0013920325896997461;2.915119891650262E-7
12;14500;5422.813985193206;5883.96972233518;6912.520146030671;1.3200726907964555E-5;2.3080680247179257E-7;0.08087586651068031;2.915119891650262E-7
12;14600;5422.813985193206;6459.1513839123445;8241.144514238154;0.11755233924118215;2.3080680247179257E-7;3.3091642221289854E-6;2.33209591332021E-7
12;14700;5422.813985193206;6217.737917345891;7775.8930247357985;0.0714597502702258;2.3080680247179257E-7;0.01095105661497306;2.33209591332021E-7
12;14800;5422.7898456590365;6363.429448146535;7682.338334170279;0.07901123131243677;2.3080680247179257E-7;1.075853648141716E-4;2.33209591332021E-7
12;14900;5422.681534232367;5932.132845853426;6615.161444921357;6.014170201776048E-5;2.3080680247179257E-7;0.07060049206750532;2.33209591332021E-7
12;15000;5422.681534232367;5942.440833398108;6742.814197128848;6.457666082301465E-6;2.3080680247179257E-7;0.07777352158538112;2.33209591332021E-7
