id;iteration_number;min_solution;avg_solution;max_solution;PMX;CX;OX;OPX;OurCX
16;10300;11277.530344191684;11330.90076692409;12305.283327072948;0.3;0.3;6.389763296723368E-7;0.3;0.3
16;10400;11277.530344191684;11352.982390338113;12464.058559596278;0.29999999901696;0.3;6.389763296723368E-7;0.3;0.3
16;10500;11277.530344191684;11360.387442252515;12497.603965645163;0.3;0.3;6.389763296723368E-7;0.3;0.3
16;10600;11277.530344191684;11345.12930874855;12323.730523952918;0.3;0.3;6.389763296723368E-7;0.3;0.3
16;10700;11319.990694759459;11432.566528351037;12887.289697925698;0.2903230476209357;0.3;4.6144413688439784E-4;0.011616000000000001;1.0E-4
16;10800;11312.834690294741;11377.92183122515;12743.851368511538;0.3;0.3;0.29039999999213567;0.3;0.3
16;10900;11312.711591522544;11416.12862346753;12736.721218970046;0.29999999901696;0.3;0.29999999410018713;0.3;0.3
16;11000;11312.711591522544;11422.666431091824;13511.053156497623;0.3;0.3;0.2904;0.3;0.3
16;11100;11312.711591522544;11396.762766466465;13377.013764478968;0.3;0.3;0.2903999999999975;0.3;0.3
16;11200;11312.711591522544;11451.971138737043;13835.172586383113;0.2999999999606784;0.3;0.0599999950848;0.3;0.3
16;11300;11312.711591522544;11377.24254213003;12844.192768289395;0.3;0.3;0.2999999997640704;0.3;0.3
16;11400;11309.35073223258;11402.348379489024;12410.298408141989;0.3;0.3;0.2903993855921356;0.30000000000010485;0.3
16;11500;11296.786082871426;11435.106138145384;13585.94386673243;0.06;0.3;0.05953907712;0.3;0.3
16;11600;11291.285010058009;11359.872218850956;12355.507087153424;0.3;0.3;0.29999999410176;0.3;0.3
16;11700;11291.278869892943;11400.230724971972;13363.541969460739;0.3;0.3;0.2999232;0.3;0.2904
16;11800;11291.278869892943;11362.308779481731;12831.677344283022;0.3;0.3;0.29992319999842704;0.3;0.3
16;11900;11291.278869892943;11406.263884156964;13595.930415489334;0.3;0.3;0.251996927803392;0.3;0.3
16;12000;11291.278869892943;11366.337017472286;12111.597564177608;0.3;0.3;0.2999999950848;0.3;0.3
16;12100;11291.278869892943;11425.819547398365;13351.58515129604;0.3;0.3;0.050399999992135174;0.3;0.3
16;12200;11291.278869892943;11421.636756686225;13543.006333502357;0.3;0.3;0.05999999901696001;0.3;0.3
16;12300;11291.278869892943;11438.59117159238;13838.328298006689;0.3;0.3;0.05992319901695749;0.3;0.3
16;12400;11291.278869892943;11367.424112542198;13012.404612203924;0.3;0.3;0.2999969279999999;0.3;0.3
16;12500;11291.278869892943;11457.89787449504;14751.238400581988;0.29999999999213567;0.3;0.299999999803392;0.3;0.3
16;12600;11291.278869892943;11356.408920615673;12524.335681653129;0.3;0.3;0.3;0.3;0.3
16;12700;11290.521871270252;11399.208987953423;12938.992672053297;0.29999999999213567;0.3;8.191475713677727E-12;0.3;1.0E-4
16;12800;11282.374020918833;11359.61865731144;12843.4642128782;0.2999999999606784;0.3;8.191475713677727E-12;0.3;0.3
16;12900;11282.374020918833;11395.135451232223;12866.087315591176;0.2999993856;0.3;8.191475713677727E-12;0.3;0.3
16;13000;11282.275642781235;11355.684339963305;12284.633209271613;0.06;0.3;8.191475713677727E-12;0.3;0.3
16;13100;11282.149818109368;11352.448389876263;12800.993226990675;0.299996928;0.3;8.191475713677727E-12;0.3;0.3
16;13200;11282.068483570885;11364.367214990856;12640.519119846564;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;13300;11282.068483570885;11347.064230937194;12158.19834173744;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;13400;11282.068483570885;11366.844115442074;12460.035877798164;0.2999999999999975;0.3;8.191475713677727E-12;0.3;0.3
16;13500;11282.068483570885;11349.016848227602;12287.508455010962;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;13600;11282.068483570885;11344.734291126042;12171.01356380708;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;13700;11282.068483570885;11358.54040388013;12532.051901071125;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;13800;11282.068483570885;11349.460934276012;12343.172994180806;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;13900;11282.068483570885;11354.960546546681;12388.130059686795;0.2999232;0.3;8.191475713677727E-12;0.3;0.3
16;14000;11282.068483570885;11356.417222917185;12486.373598707572;0.2999999999999999;0.3;8.191475713677727E-12;0.3;0.3
16;14100;11282.068483570885;11370.436460211959;12586.868846500465;0.3;0.3;8.191475713677727E-12;0.3;0.3
16;14200;11286.731583454435;11388.00188229715;12275.94095992843;4.8000000000000007E-4;0.3;1.536000000000001E-5;0.3;0.2976953609846784
16;14300;11282.59870753243;11351.118688936938;12695.313309418809;0.3;0.3;1.536000000000001E-5;0.3;0.3
16;14400;11282.306651697118;11354.557033575364;12520.610642547324;0.2999999999999371;0.3;1.536000000000001E-5;0.3;0.3
16;14500;11282.306651697118;11393.414394016096;12416.176555157075;0.299999999803392;0.3;0.3;0.3;0.3
16;14600;11282.306651697118;11359.887847531445;13271.313633314017;0.3;0.3;0.2999999999996854;0.3;0.3
16;14700;11282.306651697118;11412.660820580048;13132.814164621404;0.3;0.3;0.0599999999999995;0.3;0.3
16;14800;11282.306651697118;11388.41476711026;14014.85407153814;0.3;0.3;0.0599993856;0.3;0.3
16;14900;11282.286508143221;11413.685231638809;12722.223583897541;0.3;0.3;0.011999999999999997;0.3;0.3
16;15000;11282.286508143221;11353.208517672387;12985.02659651841;0.011616000000000001;0.3;0.06;0.3;0.3
16;15100;11282.286508143221;11384.519163881349;13499.435614462407;0.3;0.3;0.3;0.3;0.3
17;100;11297.278291944027;11436.632099517612;13130.503673186166;0.2999999999650754;0.29999999999999993;0.24374999944120646;0.29999999999999993;0.29999999999999993
17;200;11296.504764181154;11356.699227930141;12136.352328983498;0.2999267578125;0.30000000001018634;0.2999999832338659;0.30000000000000004;0.29999999999999993
17;300;11296.140321301886;11393.78059472375;12846.172022617286;0.29999999999999993;0.30000000000000004;0.2952346790580404;0.29999999999999993;0.29999999999999993
17;400;11296.140321301886;11344.03707791352;12128.92578504298;0.2999999994412065;0.29999999999999993;0.2999988555908203;0.29999999999999993;0.29999999999999993
17;500;11296.140321301886;11367.304701718502;12800.320757152935;0.29999999999999993;0.29999999999999993;0.2988212584398752;0.29999999999999993;0.29999999999999993
17;600;11294.835198210862;11388.258326917416;13480.632302858474;0.29999999999999993;0.29999999999999993;0.2905517399311063;0.29999999999999993;0.29999999999999993
17;700;11294.835198210862;11386.340199688482;13712.757036872763;0.2999994277954101;0.29999999999999993;0.299981689453125;0.29999999999999993;0.29999999999999993
17;800;11294.835198210862;11407.625782639814;12858.686613121623;0.2999999999999995;0.29999999999999993;0.2998533725705783;0.29999999999999993;0.29999999999999993
17;900;11294.835198210862;11371.096780519658;12869.346469973503;0.2999997116625309;0.29999999999999993;0.2953124284741534;0.29999999999999993;0.29999999999999993
17;1000;11294.835198210862;11363.544741624284;12799.486576568692;0.29999999999999993;0.29999999999999993;0.2906249910593033;0.29999999999999993;0.29999999999999993
17;1100;11294.835198210862;11366.445500719916;12285.177841370905;0.29999999999999993;0.29999999999999993;0.281249928474426;0.29999999999999993;0.29999999999999993
17;1200;11294.835198210862;11398.73491721602;12799.486576568692;0.29999999999999993;0.29999999999999993;0.1499999999989074;0.29999999999999993;0.29999999999999993
17;1300;11294.835198210862;11382.596999594216;12392.145783105947;0.29999999999945426;0.29999999999999993;0.2999992847442453;0.29999999999999993;0.29999999999999993
17;1400;11294.835198210862;11437.357446053666;13324.758244277475;0.29999985694885256;0.29999999999999993;0.281103515625;0.29999999999999993;0.29999999999999993
17;1500;11294.835198210862;11391.785116988372;12799.486576568692;0.22499999999999998;0.29999999999999993;0.2999244466423988;0.29999999999999993;0.29999999999999993
17;1600;11293.83879168423;11364.080488765754;12492.380596266014;0.29999999984870085;0.29999769330024717;1.6273325313813985E-4;0.22499999999986353;0.28124942779486384
17;1700;11278.62047885916;11362.180070916205;12474.775254604454;0.29999999999999993;0.30000000000000004;1.6273325313813985E-4;0.30000000000000004;0.29999999999999993
17;1800;11278.377149881579;11359.78979617162;13413.74137289984;0.29999999999999993;0.30000000000000004;0.29531214237212894;0.30000000000000004;0.29999999999999993
17;1900;11278.377149881579;11389.633041460502;14089.548054801913;0.29999999996398397;0.30000000000000004;0.2619139194313897;0.29999999999999993;0.29999999999999993
17;2000;11278.377149881579;11384.391702892874;13198.125890214205;0.29999985694885256;0.30000000000000004;0.14999771002899248;0.29999999999999993;0.29999999999999993
17;2100;11278.377149881579;11342.23983092701;12474.512101131706;0.29996337890625;0.30000000000000004;0.29999999776480846;0.29999999999999993;0.2999999999999957
17;2200;11278.377149881579;11337.031044808416;12389.116340024319;0.2999953866004944;0.29999999999999993;0.299999708272662;0.29999999999999993;0.29999999999999993
17;2300;11278.377149881579;11354.038076504234;12770.392788365632;0.29999999999999993;0.29999999999999993;0.2999985694885242;0.29999999999999993;0.29999999999999993
17;2400;11278.377149881579;11365.792105132878;13458.158317241243;0.29999999999999993;0.29999999999999993;0.28590059280392044;0.29999999999999993;0.29999999999999993
17;2500;11278.377149881579;11374.629661351797;12981.41260738269;0.29999999999999993;0.29999999999999993;0.2249164581298146;0.29999999999999993;0.29999999999999993
17;2600;11278.377149881579;11381.67424144679;13071.7072735446;0.29999999999999993;0.29999999999999993;0.281243133544357;0.29999999999999993;0.29999999999999993
17;2700;11278.377149881579;11398.397929881445;12808.316146425663;0.29999084472656246;0.29999999999999993;0.29996223337948313;0.29999999999999993;0.29999999999999993
17;2800;11285.11910667105;11342.1784526518;12266.857633771202;0.2999999999986357;0.29999999999999993;3.204468812473351E-5;0.30000000000000004;1.0E-4
17;2900;11273.684165329394;11379.265263909474;13333.095211513286;0.2999999988824129;0.30000000000000004;1.6022344062366756E-5;0.30000000000000493;1.0E-4
17;3000;11273.097432428198;11373.40266675193;13458.119185946656;0.29999999999999993;0.30000000000000004;0.1499633744303423;0.29999999999999993;1.0E-4
17;3100;11273.097432428198;11365.311110070676;13483.96437035146;0.29999999999999993;0.30000000000000004;0.29047851562499993;0.29999999999999993;1.0E-4
17;3200;11273.040096969233;11433.84356980076;12807.19142263493;0.29985351561626883;0.30000000000000004;0.299414059985429;0.29999999999999993;0.29999999999999993
17;3300;11272.93012095843;11349.45827144653;12407.86828025974;0.29999999999999993;0.30000000000000004;0.29999999999999993;0.29999999999999993;0.30000000000000004
17;3400;11272.93012095843;11385.792622956242;13552.35147638692;0.29999999999999993;0.30000000000000004;0.299999713897671;0.29999999999999993;0.29999999999999993
17;3500;11272.93012095843;11441.707135788287;13763.133199125521;0.29999999999999993;0.30000000000000004;0.07499855160699553;0.29999999999999993;0.29999999999999993
17;3600;11272.93012095843;11334.036846794088;12456.1131086136;0.29999999999999993;0.30000000000000004;0.29999999971569113;0.29999999999999993;0.29999999999999993
17;3700;11272.93012095843;11379.378500519379;12944.40245116265;0.29999999999999993;0.29999999999999993;0.29499149321636636;0.29999999999999993;0.29999999999999993
17;3800;11272.93012095843;11382.663134889488;12837.076154576882;0.29999999986030157;0.29999999999999993;0.29999999999999993;0.29999999999999993;0.29999999999999993
17;3900;11272.93012095843;11357.733495222477;13575.950034971258;0.29999999999945426;0.29999999999999993;0.29033203124999996;0.29999999999999993;0.29999999999999993
17;4000;11272.93012095843;11329.766608319485;12817.045738425246;0.29999999999999993;0.29999999999999993;0.2904785156226808;0.29999999999999993;0.29999999999999993
17;4100;11272.93012095843;11348.489521173811;12684.890852033031;0.29999999999999993;0.29999999999999993;0.2999988555908203;0.29999999999999993;0.29999999999999993
17;4200;11272.93012095843;11352.845590380119;12774.836165950104;0.29999999999999993;0.29999999999999993;0.29999998211858947;0.29999999999999993;0.29999999999999993
17;4300;11290.333429502722;11417.643614314375;12591.049312907904;0.18616261258721187;0.2999999999255124;1.4662747383117675E-4;0.2953124999999318;1.0E-4
17;4400;11276.467374994518;11394.78322362226;13337.168070111693;0.26249999999999996;0.29999999999999993;0.29996280670171593;0.29999999999999993;0.29999999999999993
17;4500;11275.361992848471;11379.41322689379;13332.656681586093;0.29999999999999993;0.29999999999999993;0.29999542236328014;0.29999999999999993;0.29999999999999993
17;4600;11275.361992848471;11418.047023576815;13002.125625401739;0.2999908413738012;0.29999999999999993;0.2999975678467308;0.29999999999999993;0.29999999999999993
17;4700;11275.361992848471;11365.433923974791;12757.269043557766;0.29999999999999993;0.29999999999999993;0.29999999999999993;0.29999999999999993;0.29999999999999993
17;4800;11275.361992848471;11410.157048186977;12798.457279269449;0.29999999999999993;0.29999999999999993;0.29875452291125815;0.29999999999999993;0.29999999999999993
17;4900;11275.361992848471;11401.722148105278;13425.867407428987;0.29996337889751884;0.29999999999999993;0.14879150389533366;0.29999999999999993;0.29999999999999993
17;5000;11275.361992848471;11424.699956835175;12633.007539865057;0.29999999999999993;0.29999999999999993;0.2999999819745415;0.29999999999999993;0.29999999999999993
17;5100;11275.361992848471;11365.467679008403;12744.952046456177;0.29999999999529336;0.29999999999999993;0.2999999775085598;0.29999999999999993;0.29999999999999993
17;5200;11275.361992848471;11338.415485839809;12490.867431063196;0.29999999999999993;0.29999999999999993;0.29985351555515083;0.29999999999999993;0.29999999999999993
17;5300;11275.361992848471;11340.363568096183;12636.78406351155;0.29999999999999993;0.29999999999999993;0.2999999986027433;0.29999999999999993;0.29999999999999993
17;5400;11275.361992848471;11352.101480130204;12763.36630634055;0.29999999999996585;0.29999999999999993;0.2999999977648258;0.29999999999999993;0.29999999999999993
17;5500;11278.969771769916;11458.343706519317;13124.725838883556;0.2204339801910464;0.30000000000000004;0.18423703398782162;0.29967954726887813;1.0E-4
17;5600;11275.699889328871;11381.18325681597;14292.619528289279;0.29999999999999993;0.30000000000000004;0.2624994099140167;0.29999999999999993;1.0E-4
17;5700;11275.67726487922;11424.193259038322;14494.72634196287;0.29999999999999993;0.30000000000000004;0.07381782531737002;0.29999999999999993;1.0E-4
17;5800;11275.67726487922;11387.549450657565;12777.886928820122;0.299963369948091;0.30000000000000004;0.281236266792974;0.29999999999999993;0.29999999999999993
17;5900;11275.67726487922;11373.231042405314;12640.320796621398;0.29999999999999993;0.30000000000000004;0.29999999551218937;0.29999999999999993;0.29999999999999993
17;6000;11275.67726487922;11352.941882543599;12570.137423052463;0.1499999999956344;0.30000000000000004;0.29999999886276785;0.29999999999999993;0.29999999999999993
17;6100;11275.67726487922;11404.572618537699;13837.432114444997;0.29999999999999993;0.30000000000000004;0.29531191654969;0.29999999999999993;0.29999999999999993
17;6200;11275.67726487922;11363.965791080196;12949.35447491382;0.29999999999999993;0.30000000000000004;0.26249999664723433;0.29999999999999993;0.29999999999999993
17;6300;11275.67726487922;11377.673290691477;12777.886928820122;0.29999999999999993;0.30000000000000004;0.2622058868408203;0.29999999999999993;0.29999999999999993
17;6400;11275.67726487922;11341.000575302975;12508.180802849967;0.29999999999999993;0.30000000000000004;0.2999999279156327;0.29999999999999993;0.29999999999999993
17;6500;11275.67726487922;11388.07972360477;12764.261023159104;0.29999999999999993;0.30000000000000004;0.2999951362609862;0.29999985694885256;0.29999999999999993
17;6600;11275.67726487922;11440.162771094045;13667.574171789734;0.29999999999999993;0.30000000000000004;0.05156249986016518;0.29999999999999993;0.29999999999999993
17;6700;11315.699161158956;11420.77618298551;13467.364653541443;0.29985351562499996;0.30000000000000004;0.2996602825754945;0.30000162124633767;1.0E-4
17;6800;11306.095494980824;11387.000004221352;13434.492588959876;0.29999999999999993;0.30000000000000004;0.21959495488549016;0.30000000000000004;0.30000000000000004
17;6900;11306.095494980824;11349.70752747681;12322.467368770886;0.29999999999999993;0.30000000000000004;0.299990844726426;0.30000000000000004;0.30000000000000004
17;7000;11306.095494980824;11383.07843913685;12540.550493187424;0.2999999999956344;0.30000000000000004;0.2999999999999977;0.29999999999999993;0.30000000000000004
17;7100;11306.095494980824;11443.906620946207;13891.464849801107;0.2976562498603016;0.30000000000000004;0.2993954652908084;0.29999999999999993;0.29999999999999993
17;7200;11306.095494980824;11392.867091433916;12811.195857152912;0.28125;0.30000000000000004;0.29999999091960483;0.29999999999999993;0.29999999999999993
17;7300;11306.095494980824;11419.739209532694;14109.220429327648;0.29996337890624136;0.30000000000000004;0.14999999999890862;0.29999999999999993;0.29999999999999993
17;7400;11306.095494980824;11388.246109226593;12824.69067203221;0.29999999999996585;0.30000000000000004;0.22499080896349785;0.29999999999999993;0.29999999999999993
17;7500;11306.01071824209;11376.339145981456;12778.625620272533;0.2999954223633381;0.30000000000000004;0.2999999999825377;0.29999999999999993;0.29999999999999993
17;7600;11305.15479655997;11419.433208529092;13012.227611929791;0.29999992847442625;0.29999999999999993;0.29764698742018314;0.29999771118164065;0.29999999999999993
17;7700;11300.903528143092;11377.982478399219;12483.311946280775;0.2999999999650754;0.29999999999999993;0.29999735354067036;0.29999999999999993;0.30000000000000004
17;7800;11299.076545058851;11397.625921377949;12815.451919385729;0.29999998211860657;0.29999999999999993;0.2906246778541572;0.30000000000000004;0.30000000000000004
17;7900;11299.076545058851;11433.73985046454;13860.407369602453;0.2999999999912688;0.29999999999999993;0.299996566772171;0.29999999999999993;0.30000000000000004
17;8000;11299.076545058851;11386.963892365471;13514.225860647308;0.29999999999999993;0.29999999999999993;0.2624999999998614;0.29999999999999993;0.30000000000000004
17;8100;11299.076545058851;11401.767135311566;12851.803201671775;0.29999999999999993;0.29999999999999993;0.2906249999650582;0.29999999999999993;0.30000000000000004
17;8200;11299.076545058851;11438.035238367198;13857.809122742272;0.2999999977648253;0.29999999999999993;0.1498535133898245;0.2999999999998636;0.30000000000000004
17;8300;11299.076545058851;11406.751238498922;13929.900477977348;0.29999999999999993;0.29999999999999993;0.2811767576722559;0.29999999999999993;0.30000000000000004
17;8400;11299.076545058851;11358.02342818473;12392.878704956638;0.29999999999999993;0.29999999999999993;0.299999999860301;0.29999999999999993;0.30000000000000004
17;8500;11299.076545058851;11383.869683064846;14952.537519070493;0.2999999977637344;0.29999999999999993;0.29736327677965163;0.29999999999999993;0.30000000000000004
17;8600;11299.076545058851;11410.627728660482;13456.164487427588;0.22499999999999998;0.29999999999999993;0.2812494277954015;0.29999999999999993;0.30000000000000004
17;8700;11299.076545058851;11372.98238901851;12550.44026992589;0.2994140625;0.29999999999999993;0.2999998563198346;0.29999999999999993;0.30000000000000004
17;8800;11288.853068144297;11438.691511538878;13354.701987037333;0.2999221801583187;0.29999999999999993;0.11421203583027768;0.29999942875556374;0.2822265574707214
17;8900;11277.225995604382;11344.528101643755;13359.289865483865;0.2999999999912688;0.30000000000000004;0.29999999999972715;0.30000000000000004;0.29999999999999993
17;9000;11275.44055537347;11373.586560305983;13812.391032766405;0.29999999999999993;0.30000000000000004;0.2999267578125;0.42500000000000004;0.30000000000000004
17;9100;11275.44055537347;11373.219860184447;12739.672501894136;0.29999999999999993;0.30000000000000004;0.2999995708465576;0.29999999999999993;0.30000000000000004
17;9200;11275.44055537347;11329.195961073343;12077.48468322022;0.2999999999999915;0.30000000000000004;0.29999999999999993;0.29999999999999993;0.30000000000000004
17;9300;11275.44055537347;11349.686932171771;13043.444773176181;0.2999997138977051;0.30000000000000004;0.2999998479994076;0.29999999999999993;0.30000000000000004
17;9400;11275.44055537347;11402.598641097244;13649.47777128518;0.29999999999999993;0.30000000000000004;0.281030237674713;0.29999999999999993;0.30000000000000004
17;9500;11275.44055537347;11358.388001991027;13082.096252446348;0.2999999642372131;0.30000000000000004;0.2999267577415594;0.29999999999999993;0.30000000000000004
17;9600;11275.44055537347;11451.9588511465;13486.600754401854;0.22499999999999973;0.30000000000000004;0.2787500378675759;0.29999999999999993;0.30000000000000004
17;9700;11275.44055537347;11327.258501789149;12452.944797887176;0.29999985694885256;0.30000000000000004;0.29999978542327876;0.29999999999999993;0.29999999999999993
17;9800;11275.44055537347;11389.042734375209;13510.821039777311;0.2999994188372511;0.30000000000000004;0.2988258361608933;0.29999999999999993;0.29999999999999993
17;9900;11275.44055537347;11350.61985796998;12916.251634813812;0.29999992847442625;0.30000000000000004;0.2998535156244543;0.29999999999999993;0.29999999999999993
17;10000;11275.44055537347;11413.200850610134;12965.99153024969;0.29999999999999993;0.30000000000000004;0.2578079223630084;0.29999999999999993;0.29999999999999993
17;10100;11278.267593599032;11384.218320314038;13378.794883543485;0.2999999642372131;0.29999999999999993;0.2624267488716658;0.30000000000000004;1.0E-4
17;10200;11276.291466931307;11389.986647560068;13541.455268499452;0.29999999999999993;0.30000000000000004;0.2425781249999957;0.29999999999999993;1.0E-4
17;10300;11276.291466931307;11326.1961825656;12379.97176009837;0.298828125;0.30000000000000004;0.2999999821185383;0.29999999999999993;1.0E-4
17;10400;11276.291466931307;11356.284806083295;12340.046125454144;0.29999999999999993;0.30000000000000004;0.29996223448779336;0.29999999999999993;0.29999999999999993
17;10500;11276.291466931307;11379.16956557973;13165.152309895475;0.298828125;0.30000000000000004;0.14999999958075136;0.29999999999999993;0.29999999999999993
17;10600;11276.291466931307;11414.239011183861;13488.517249722272;0.28125;0.30000000000000004;0.14531249999999996;0.29999999999999993;0.29999999999999993
17;10700;11276.291466931307;11404.509509051304;12795.4406500061;0.2999999977648258;0.30000000000000004;0.2994140624268765;0.29999999999999993;0.29999999999999993
17;10800;11276.291466931307;11349.613315209765;12780.849956871885;0.29999999999999993;0.30000000000000004;0.29999999776467234;0.29999999999999993;0.29999999999999993
17;10900;11276.291466931307;11449.974072366975;13138.086072113314;0.2999999999301508;0.30000000000000004;0.2530117032112679;0.29999999999999993;0.29999999999999993
17;11000;11276.291466931307;11380.655001964124;13254.745809166207;0.29999999999999993;0.30000000000000004;0.29963148236274717;0.29999999999999993;0.29999999999999993
17;11100;11276.291466931307;11370.384369168125;13253.887194950205;0.2999999955296495;0.30000000000000004;0.2988281247206032;0.29999999999999993;0.29999999999999993
17;11200;11301.492753163468;11380.660347772819;13069.038250805801;0.2901025365571578;0.29999999999999993;7.335707549005747E-4;0.2953122436912963;5.0E-5
17;11300;11288.409365164563;11408.190960449036;14040.894294768224;0.29999999999999993;0.30000000000000004;0.2951658366582365;0.2999999999999995;5.0E-5
17;11400;11286.552520079364;11404.442229687289;14188.66858882641;0.29999999999999993;0.29999999999999993;0.295294189365677;0.29999999999999993;5.0E-5
17;11500;11286.552520079364;11415.637701816948;13182.32787361072;0.29999999999999993;0.29999999999999993;0.10544929280877109;0.29999999986030157;0.29999999999999993
17;11600;11286.552520079364;11405.624265411321;13447.501069439995;0.2999999999998636;0.29999999999999993;0.072637939453125;0.29999999999999993;0.29999999999999993
17;11700;11286.552520079364;11389.440465954049;13423.84617033131;0.2975830078125;0.29999999999999993;0.28124999999890843;0.29999999999999993;0.29999999999999993
17;11800;11286.552520079364;11403.560333724341;13091.476906971127;0.28125;0.29999999999999993;0.2999999183984755;0.29999999999999993;0.29999999999999993
17;11900;11286.552520079364;11415.971782647704;13637.136004959522;0.29999999050050974;0.29999999999999993;0.22492675781249996;0.29999999999999993;0.29999999999999993
17;12000;11286.552520079364;11350.774390555072;12854.539018651743;0.29999999999999993;0.29999999999999993;0.29999978093519497;0.29999999999999993;0.29999999999999993
17;12100;11286.552520079364;11456.708454967009;13964.42467610171;0.29999542236328125;0.29999999999999993;0.2994140625;0.29999999999999993;0.29999999999999993
17;12200;11286.552520079364;11418.813687567435;13794.32901454415;0.1499977111816405;0.29999999999999993;0.24960931670948192;0.29999999999999993;0.29999999999999993
17;12300;11286.552520079364;11403.86866089048;13033.82100322393;0.29999999999999993;0.29999999999999993;0.2999908447265598;0.29999999999999993;0.29999999999999993
17;12400;11356.6522957877;11529.016979917562;12501.42435915745;0.22265814849413912;0.29999999999999993;7.096773014159008E-4;0.5499996781343724;1.0E-4
17;12500;11290.885647089479;11415.378468485656;13563.258962912385;0.28124998211424096;0.29999999999999993;0.20039055344765297;0.2999988555908345;1.0E-4
17;12600;11288.600228393814;11441.13862711123;14045.8109670191;0.29999999999999993;0.30000000000000004;0.29588470458977556;0.29999999999999993;0.30000000000000004
17;12700;11288.600228393814;11373.49433027087;12566.642372447426;0.2999998569487843;0.30000000000000004;0.2999977009836584;0.29999999999999993;0.30000000000000004
17;12800;11288.600228393814;11381.098065182432;13409.384172346552;0.29736328125;0.30000000000000004;0.2999998569455741;0.29999999999999993;0.29999999999999993
17;12900;11288.600228393814;11376.864846412265;13254.42927269503;0.2994140625;0.30000000000000004;0.14999976586495906;0.29999999999999993;0.29999999999999993
17;13000;11288.600228393814;11445.228392667397;13911.53937313922;0.29999999999999993;0.30000000000000004;0.2809375734822424;0.29999999999999993;0.29999999999999993
17;13100;11288.600228393814;11356.922740501039;12335.37801319282;0.29992674887180326;0.30000000000000004;0.2999999999989086;0.29999999999999993;0.29999999999999993
17;13200;11288.600228393814;11423.02112652057;13570.696347070678;0.29999999999999993;0.30000000000000004;0.18457015937228757;0.29999999999999993;0.29999999999999993
17;13300;11288.600228393814;11349.946974452483;12340.388036863067;0.29999999999999993;0.29999999999999993;0.29999542194418605;0.29999999999999993;0.29999999999999993
17;13400;11288.600228393814;11379.839049936274;13610.87592492243;0.2999999977648258;0.29999999999999993;0.22470585079850022;0.29999999999999993;0.29999999999999993
17;13500;11288.600228393814;11402.06904156086;12791.766969481814;0.2999999642372131;0.29999999999999993;0.29963364601024356;0.29999999999999993;0.29999999999999993
17;13600;11301.633825948347;11473.095977958306;14329.237380717032;0.301934814453125;0.14999999999999997;0.187353122186321;0.262499999999855;1.0E-4
17;13700;11280.888239549731;11363.769415022856;12926.35624789262;0.29970703121507536;0.30000000000000004;0.1499999999956259;0.29999999999999993;0.30000000000000004
17;13800;11280.590291795766;11361.123524212744;12989.50732299108;0.29999999999999993;0.30000000000000004;0.2997802633704849;0.29999999999999993;0.30000000000000004
17;13900;11280.590291795766;11405.39864410149;13945.016487500738;0.29999999999999993;0.30000000000000004;0.2624999977620973;0.29999999999999993;0.30000000000000004
17;14000;11280.590291795766;11385.723929305439;13001.970622719113;0.29999999999999993;0.30000000000000004;0.2999816893832753;0.29999999999999993;0.29999999999999993
17;14100;11280.590291795766;11375.316712560265;13213.61912686216;0.29999999999999993;0.30000000000000004;0.298828125;0.29999999999999993;0.29999999999999993
17;14200;11280.590291795766;11397.517232597964;13125.780935681507;0.29999999999999993;0.30000000000000004;0.1499908447265625;0.29999999999999993;0.29999999999999993
17;14300;11280.590291795766;11386.75607404279;13032.707845863011;0.29999999999999993;0.30000000000000004;0.2953125;0.29999999999999993;0.29999999999999993
17;14400;11280.590291795766;11369.05785820373;12811.04700233182;0.28125;0.30000000000000004;0.2997802678495646;0.29999999999999993;0.29999999999999993
17;14500;11280.590291795766;11380.489939206205;13995.430170331041;0.296484375;0.29999999999999993;0.2998351290822029;0.29999999999999993;0.29999999999999993
17;14600;11280.590291795766;11382.614795488496;12845.80527874013;0.2999999999956333;0.29999999999999993;0.29999542234581894;0.29999999999999993;0.29999999999999993
17;14700;11280.590291795766;11376.606891430903;12781.10445203976;0.29999999999999993;0.29999999999999993;0.22499999998240128;0.29999999999999993;0.29999999999999993
17;14800;11582.576963643323;12181.333920467738;13347.284407682844;0.0016889774015002332;0.2619715212378477;0.0038086971443405575;0.2812499082145223;1.0E-4
17;14900;11293.280722855769;11364.561521730695;12954.884982445004;0.2999999955296516;0.29999999999999993;4.760871430425697E-4;0.29999999999999993;1.0E-4
17;15000;11293.280722855769;11388.1314854712;12795.412476860774;0.29999999999999993;0.29999999999999993;0.26249985467875375;0.29999999999999993;0.29999999999999993
17;15100;11293.280722855769;11360.414835579802;12600.449577699577;0.29999999999999993;0.29999999999999993;0.2999999997206032;0.29999999999999993;0.29999999999999993
18;100;11297.984912449368;11383.405945439472;13161.205474838776;0.29930562968466595;0.2999999999999999;0.2990379163583561;0.3000000000000001;0.3000000000000001
