
15;1.5;50;0.5;0.5;14;0;11;100000;[[1, 10], [1, 350], [1, 275], [1, 80], [1, 50], [1, 10], [1, 10], [1, 40], [1, 100], [1, 875], [1, 50], [1, 30], [1, 50], [1, 200], [1, 875], [1, 100], [1, 10], [1, 10], [1, 30], [1, 650], [1, 50], [1, 80], [1, 80], [1, 100], [1, 90], [1, 30], [1, 575], [1, 725], [1, 100], [1, 575], [1, 200], [1, 50], [1, 50], [1, 275], [1, 90], [1, 30], [1, 100], [1, 20], [1, 90], [1, 800], [1, 80], [1, 100], [1, 80], [1, 725], [1, 10], [1, 60], [1, 875], [1, 100], [1, 60], [1, 10]];376.9053363080283;416.6637463020481;[6, 45, 18, 50, 17, 1, 7, 38, 36, 19, 12, 26, 8, 5, 13, 21, 11, 33, 32, 46, 49, 22, 4, 41, 43, 23, 25, 39, 35, 42, 48, 37, 9, 29, 24, 16, 14, 31, 3, 34, 2, 27, 30, 20, 28, 44, 47, 40, 10, 15];76;7;450;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
16;1.5;50;0.5;0.5;15;0;11;100000;[[1, 90], [1, 100], [1, 20], [1, 10], [1, 100], [1, 70], [1, 10], [1, 875], [1, 575], [1, 100], [1, 30], [1, 50], [1, 80], [1, 725], [1, 575], [1, 575], [1, 90], [1, 80], [1, 30], [1, 70], [1, 60], [1, 70], [1, 500], [1, 650], [1, 10], [1, 90], [1, 650], [1, 60], [1, 500], [1, 40], [1, 650], [1, 80], [1, 500], [1, 500], [1, 10], [1, 725], [1, 40], [1, 90], [1, 70], [1, 100], [1, 575], [1, 350], [1, 60], [1, 90], [1, 60], [1, 800], [1, 60], [1, 875], [1, 10], [1, 20]];877.7861131172222;954.141681163616;[49, 4, 35, 7, 25, 3, 50, 19, 11, 30, 37, 12, 47, 28, 21, 43, 39, 20, 6, 22, 18, 13, 45, 32, 1, 44, 26, 17, 38, 40, 10, 2, 5, 42, 33, 29, 34, 23, 9, 15, 16, 41, 31, 24, 14, 27, 46, 36, 48, 8];48;8;418;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
17;1.5;50;0.5;0.5;16;0;11;100000;[[1, 875], [1, 20], [1, 80], [1, 20], [1, 350], [1, 50], [1, 90], [1, 70], [1, 500], [1, 650], [1, 50], [1, 90], [1, 50], [1, 60], [1, 20], [1, 40], [1, 650], [1, 650], [1, 60], [1, 650], [1, 40], [1, 50], [1, 10], [1, 40], [1, 80], [1, 100], [1, 350], [1, 875], [1, 725], [1, 60], [1, 100], [1, 100], [1, 800], [1, 90], [1, 30], [1, 100], [1, 800], [1, 80], [1, 40], [1, 90], [1, 425], [1, 200], [1, 20], [1, 70], [1, 800], [1, 90], [1, 800], [1, 90], [1, 50], [1, 30]];756.086957150836;825.3221198362442;[23, 15, 43, 2, 4, 35, 50, 39, 21, 24, 6, 22, 11, 49, 13, 30, 29, 14, 19, 44, 8, 3, 38, 25, 48, 7, 34, 40, 12, 46, 16, 36, 31, 26, 32, 42, 5, 27, 41, 9, 20, 18, 17, 10, 33, 45, 37, 47, 1, 28];36;6;405;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
18;1.5;50;0.5;0.5;17;0;11;100000;[[1, 100], [1, 30], [1, 500], [1, 50], [1, 90], [1, 40], [1, 90], [1, 100], [1, 10], [1, 20], [1, 30], [1, 425], [1, 10], [1, 80], [1, 60], [1, 10], [1, 90], [1, 50], [1, 100], [1, 275], [1, 70], [1, 500], [1, 30], [1, 20], [1, 875], [1, 60], [1, 100], [1, 650], [1, 90], [1, 30], [1, 50], [1, 100], [1, 725], [1, 50], [1, 725], [1, 20], [1, 40], [1, 60], [1, 40], [1, 90], [1, 100], [1, 90], [1, 575], [1, 80], [1, 275], [1, 20], [1, 20], [1, 50], [1, 40], [1, 10]];169.31289657155264;188.96444299634692;[13, 16, 50, 9, 47, 36, 10, 24, 46, 11, 2, 30, 23, 49, 6, 39, 37, 18, 48, 4, 31, 34, 26, 38, 15, 21, 14, 44, 29, 7, 17, 40, 42, 5, 1, 41, 27, 19, 32, 8, 45, 12, 22, 3, 20, 43, 33, 28, 25, 35];56;7;389;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
19;1.5;50;0.5;0.5;18;0;11;100000;[[1, 90], [1, 275], [1, 100], [1, 60], [1, 80], [1, 40], [1, 80], [1, 60], [1, 30], [1, 275], [1, 200], [1, 50], [1, 10], [1, 30], [1, 60], [1, 650], [1, 200], [1, 50], [1, 70], [1, 70], [1, 10], [1, 200], [1, 30], [1, 650], [1, 500], [1, 20], [1, 60], [1, 875], [1, 80], [1, 20], [1, 40], [1, 10], [1, 80], [1, 80], [1, 60], [1, 200], [1, 70], [1, 350], [1, 425], [1, 70], [1, 350], [1, 90], [1, 100], [1, 30], [1, 275], [1, 200], [1, 80], [1, 40], [1, 650], [1, 10]];223.59368339666275;246.79002297295483;[50, 21, 32, 13, 26, 30, 23, 44, 9, 14, 6, 31, 48, 18, 12, 17, 4, 15, 27, 35, 8, 37, 40, 19, 20, 5, 47, 7, 29, 33, 34, 1, 42, 43, 3, 36, 46, 22, 11, 10, 2, 45, 41, 38, 25, 39, 49, 24, 28, 16];103;8;386;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
20;1.5;50;0.5;0.5;19;0;11;100000;[[1, 90], [1, 425], [1, 60], [1, 80], [1, 575], [1, 20], [1, 100], [1, 90], [1, 90], [1, 10], [1, 80], [1, 60], [1, 575], [1, 725], [1, 650], [1, 575], [1, 10], [1, 50], [1, 90], [1, 350], [1, 650], [1, 500], [1, 725], [1, 20], [1, 70], [1, 90], [1, 275], [1, 50], [1, 725], [1, 80], [1, 90], [1, 10], [1, 100], [1, 30], [1, 60], [1, 100], [1, 80], [1, 90], [1, 80], [1, 80], [1, 40], [1, 80], [1, 100], [1, 275], [1, 800], [1, 60], [1, 875], [1, 30], [1, 40], [1, 70]];567.5221761763498;620.5971370598303;[17, 32, 10, 24, 34, 48, 49, 41, 28, 18, 35, 3, 46, 12, 50, 25, 42, 39, 37, 4, 11, 6, 30, 40, 38, 26, 9, 8, 1, 31, 19, 33, 7, 43, 36, 44, 27, 20, 2, 22, 16, 5, 13, 21, 23, 15, 29, 14, 47, 45];75;7;386;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
21;1.5;50;0.5;0.5;20;0;11;100000;[[1, 40], [1, 60], [1, 50], [1, 100], [1, 80], [1, 875], [1, 10], [1, 50], [1, 30], [1, 20], [1, 20], [1, 70], [1, 90], [1, 50], [1, 575], [1, 200], [1, 80], [1, 650], [1, 425], [1, 80], [1, 725], [1, 50], [1, 10], [1, 90], [1, 90], [1, 90], [1, 50], [1, 100], [1, 20], [1, 30], [1, 20], [1, 100], [1, 70], [1, 90], [1, 500], [1, 30], [1, 90], [1, 70], [1, 30], [1, 425], [1, 100], [1, 275], [1, 725], [1, 70], [1, 350], [1, 800], [1, 275], [1, 70], [1, 20], [1, 800]];362.0666891469015;399.4016771156215;[23, 7, 49, 10, 11, 31, 29, 9, 36, 30, 39, 1, 22, 14, 8, 3, 27, 2, 38, 33, 48, 44, 12, 20, 5, 17, 24, 25, 13, 37, 26, 34, 28, 32, 41, 4, 16, 42, 47, 45, 19, 40, 35, 15, 18, 43, 50, 21, 6, 46];54;7;422;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
22;1.5;50;0.5;0.5;21;0;11;100000;[[1, 20], [1, 350], [1, 60], [1, 80], [1, 30], [1, 60], [1, 90], [1, 10], [1, 10], [1, 100], [1, 60], [1, 80], [1, 60], [1, 20], [1, 100], [1, 40], [1, 90], [1, 575], [1, 20], [1, 50], [1, 40], [1, 30], [1, 40], [1, 70], [1, 350], [1, 100], [1, 60], [1, 500], [1, 100], [1, 60], [1, 60], [1, 500], [1, 10], [1, 40], [1, 100], [1, 50], [1, 10], [1, 350], [1, 575], [1, 30], [1, 200], [1, 70], [1, 50], [1, 350], [1, 40], [1, 575], [1, 10], [1, 800], [1, 10], [1, 30]];137.72483460481504;152.9309448832925;[8, 9, 33, 49, 47, 37, 19, 14, 1, 22, 40, 50, 5, 34, 45, 16, 21, 23, 43, 36, 20, 11, 13, 3, 27, 6, 30, 31, 24, 42, 12, 7, 17, 26, 15, 4, 29, 35, 10, 41, 44, 25, 2, 38, 32, 28, 39, 18, 48, 46];35;7;413;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
23;1.5;50;0.5;0.5;22;0;11;100000;[[1, 80], [1, 50], [1, 30], [1, 425], [1, 650], [1, 425], [1, 90], [1, 200], [1, 50], [1, 20], [1, 100], [1, 50], [1, 50], [1, 30], [1, 20], [1, 350], [1, 100], [1, 10], [1, 725], [1, 10], [1, 80], [1, 40], [1, 60], [1, 90], [1, 100], [1, 80], [1, 100], [1, 70], [1, 30], [1, 30], [1, 30], [1, 30], [1, 60], [1, 90], [1, 725], [1, 30], [1, 30], [1, 90], [1, 650], [1, 200], [1, 70], [1, 10], [1, 30], [1, 575], [1, 90], [1, 10], [1, 90], [1, 70], [1, 100], [1, 275]];157.0049765192719;174.0037804435629;[20, 46, 42, 18, 10, 15, 3, 37, 14, 29, 30, 31, 36, 32, 43, 22, 2, 12, 9, 13, 23, 33, 48, 41, 47, 28, 21, 1, 26, 38, 45, 34, 24, 7, 17, 11, 27, 25, 49, 8, 40, 50, 16, 4, 6, 44, 39, 5, 19, 35];49;7;375;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
24;1.5;50;0.5;0.5;23;0;11;100000;[[1, 30], [1, 10], [1, 10], [1, 70], [1, 575], [1, 650], [1, 90], [1, 30], [1, 10], [1, 725], [1, 50], [1, 10], [1, 60], [1, 60], [1, 650], [1, 70], [1, 275], [1, 650], [1, 50], [1, 60], [1, 725], [1, 425], [1, 100], [1, 50], [1, 800], [1, 100], [1, 90], [1, 20], [1, 425], [1, 90], [1, 80], [1, 80], [1, 90], [1, 70], [1, 650], [1, 20], [1, 80], [1, 40], [1, 20], [1, 70], [1, 100], [1, 40], [1, 90], [1, 70], [1, 70], [1, 500], [1, 10], [1, 650], [1, 10], [1, 80]];374.6335027814261;411.4436800206244;[9, 38, 3, 47, 2, 12, 49, 36, 39, 28, 8, 1, 42, 11, 19, 24, 14, 20, 13, 16, 4, 44, 45, 40, 34, 31, 50, 37, 32, 43, 7, 30, 27, 33, 26, 41, 23, 17, 22, 29, 46, 5, 18, 35, 6, 15, 10, 48, 25, 21];41;6;371;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
25;1.5;50;0.5;0.5;24;0;11;100000;[[1, 10], [1, 70], [1, 100], [1, 10], [1, 575], [1, 100], [1, 30], [1, 100], [1, 50], [1, 70], [1, 10], [1, 90], [1, 30], [1, 40], [1, 800], [1, 500], [1, 575], [1, 70], [1, 575], [1, 30], [1, 350], [1, 275], [1, 725], [1, 200], [1, 10], [1, 60], [1, 60], [1, 875], [1, 100], [1, 60], [1, 875], [1, 875], [1, 425], [1, 90], [1, 100], [1, 10], [1, 20], [1, 80], [1, 350], [1, 50], [1, 30], [1, 90], [1, 575], [1, 60], [1, 800], [1, 100], [1, 875], [1, 100], [1, 80], [1, 875]];941.8616335945368;1025.2864031368133;[11, 1, 36, 4, 25, 37, 41, 13, 7, 20, 14, 9, 40, 26, 44, 30, 27, 2, 10, 18, 38, 49, 34, 12, 42, 35, 46, 6, 8, 29, 48, 3, 24, 22, 21, 39, 33, 16, 17, 43, 5, 19, 15, 50, 23, 45, 28, 47, 31, 32];52;6;406;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
