id;iteration_number;min_solution;avg_solution;max_solution;OPX_EXCHANGE;OX_EXCHANGE;OPX_SHIFT;OX_SHIFT;OPX_NO;OX_NO;NO_SHIFT;NO_EXCHANGE
19;8600;6007.630032457546;6663.408361237065;7772.73230265383;5.312662837970346E-46;2.8823037615171275E-45;0.0023193848135653785;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;8700;6007.630032457546;6586.877243027508;7578.276368472603;5.312662837970346E-46;2.8823037615171275E-45;0.04992061440000053;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;8800;6007.630032457546;6605.556488411269;7744.585098311815;5.312662837970346E-46;2.8823037615171275E-45;0.0480006144000756;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;8900;6007.444376519801;6664.640804329308;7664.111885628994;5.312662837970346E-46;2.8823037615171275E-45;6.154227390881656E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9000;6007.444376519801;6668.479188772556;7636.769229428553;5.312662837970346E-46;2.8823037615171275E-45;1.5360983102919403E-5;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9100;6007.444376519801;6638.667936311698;7561.715881058825;5.312662837970346E-46;2.8823037615171275E-45;4.924637184000004E-9;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9200;6007.444376519801;6647.662783943307;7561.276274510774;5.312662837970346E-46;2.8823037615171275E-45;0.0019384565838643205;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9300;6007.444376519801;6625.088178398754;7695.140193014637;5.312662837970346E-46;2.8823037615171275E-45;0.04838414745606292;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9400;6004.859043294793;6633.835077464692;7943.15133543589;5.312662837970346E-46;2.8823037615171275E-45;1.2405964800003222E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9500;6004.764158288497;6651.145834609495;7933.1357449971565;5.312662837970346E-46;2.8823037615171275E-45;0.00960012288;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9600;5993.217028261111;6693.593373978786;8156.608746691254;5.312662837970346E-46;2.8823037615171275E-45;1.5974400000503484E-5;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9700;5993.014856876152;6580.330775551447;7402.067945545158;5.312662837970346E-46;2.8823037615171275E-45;0.001920029491212684;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9800;5993.014856876152;6662.099419317886;7615.316774733185;5.312662837970346E-46;2.8823037615171275E-45;0.05798710168939345;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;9900;5993.014856876152;6599.536331330466;7656.280789687549;5.312662837970346E-46;2.8823037615171275E-45;1.5980306106836594E-5;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10000;5993.014856876152;6619.0894023146775;7722.429899348093;5.312662837970346E-46;2.8823037615171275E-45;0.001935360983040001;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10100;5992.809712829946;6674.27502710999;7648.405919782174;5.312662837970346E-46;2.8823037615171275E-45;0.24000012288;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10200;5992.809712829946;6690.0471156326985;7856.338120284022;5.312662837970346E-46;2.8823037615171275E-45;0.009984122919384516;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10300;5992.809712829946;6613.988858469407;7702.566220654008;5.312662837970346E-46;2.8823037615171275E-45;0.24009523219667342;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10400;5992.809712829946;6590.349277020599;7627.1772095349415;5.312662837970346E-46;2.8823037615171275E-45;1.2288031457283226E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10500;5992.809712829946;6653.617212353862;7578.51045863145;5.312662837970346E-46;2.8823037615171275E-45;1.536000786432017E-5;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10600;5990.572263310955;6656.854573954541;7604.724930399399;5.312662837970346E-46;2.8823037615171275E-45;1.2780306432000006E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10700;5990.516176658331;6694.07248345765;8103.564528921675;5.312662837970346E-46;2.8823037615171275E-45;1.2803112970469632E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10800;5990.516176658331;6647.366948691654;7702.121462473849;5.312662837970346E-46;2.8823037615171275E-45;3.840000396362778E-4;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;10900;5990.516176658331;6678.9945252809275;7802.5871461930055;5.312662837970346E-46;2.8823037615171275E-45;4.915200000966381E-9;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11000;5990.516176658331;6633.6616348257185;7640.0050982222365;5.312662837970346E-46;2.8823037615171275E-45;7.989677418088431E-5;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11100;5990.516176658331;6610.507865211676;7662.782194570524;5.312662837970346E-46;2.8823037615171275E-45;0.0019200000081920799;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11200;5990.516176658331;6565.409379369845;7771.428854175219;5.312662837970346E-46;2.8823037615171275E-45;3.0967804723200023E-6;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11300;5990.516176658331;6681.295200643289;7622.256902625262;5.312662837970346E-46;2.8823037615171275E-45;3.840010302264235E-4;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11400;5990.235869957452;6663.846105353997;7715.807473312281;5.312662837970346E-46;2.8823037615171275E-45;1.4745600000016138E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11500;5990.235869957452;6665.865813258711;7773.6200830015905;5.312662837970346E-46;2.8823037615171275E-45;1.536491526291457E-5;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11600;5990.235869957452;6606.358901983534;7421.815506688618;5.312662837970346E-46;2.8823037615171275E-45;0.009600124067525006;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11700;5990.235869957452;6669.188351870273;7749.785946941819;5.312662837970346E-46;2.8823037615171275E-45;0.011980923086111117;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11800;5988.292392047697;6656.728961603829;7451.54545052475;5.312662837970346E-46;2.8823037615171275E-45;0.049935360000000505;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;11900;5988.292392047697;6647.795918994549;7580.464450372757;5.312662837970346E-46;2.8823037615171275E-45;0.04800381045997516;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12000;5988.292392047697;6717.902183641626;8153.2116795539505;5.312662837970346E-46;2.8823037615171275E-45;0.009615360000012604;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12100;5988.292392047697;6726.159544610349;7941.061268731339;5.312662837970346E-46;2.8823037615171275E-45;0.009600153393561607;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12200;5988.292392047697;6659.15399356022;7776.776443944486;5.312662837970346E-46;2.8823037615171275E-45;0.0595969278345216;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12300;5988.292392047697;6651.8504188147;7663.146646828253;5.312662837970346E-46;2.8823037615171275E-45;0.048000000000000605;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12400;5988.292392047697;6607.9707185067555;7610.280145834665;5.312662837970346E-46;2.8823037615171275E-45;0.009692160001572886;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12500;5988.292392047697;6685.538594410442;8003.17808657584;5.312662837970346E-46;2.8823037615171275E-45;6.14604537851806E-7;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12600;5988.292392047697;6704.812414011828;7831.131102872412;5.312662837970346E-46;2.8823037615171275E-45;0.2979999991726086;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12700;5988.292392047697;6680.823908205576;7789.013555700912;5.312662837970346E-46;2.8823037615171275E-45;3.8461440163638667E-4;4.42721857769031E-46;4.427275249720683E-46;4.604318745146965E-46;1.1805916230785984E-45;2.361183242379303E-46
19;12800;6218.202889183469;7636.019165508117;11300.651733742365;6.153909043200067E-7;1.2288000000000008E-7;0.2400006144471991;6.871947673600015E-30;6.451183490212438E-7;1.228815728680266E-7;3.276800067130342E-7;5.497558138880012E-32
19;12900;6048.8410634869515;6503.647964124098;10084.742091353723;1.8014398537152144E-34;1.3510798882111667E-35;3.602879701896406E-35;8.796093022208021E-35;6.755399441055764E-35;1.550745757286481E-5;3.6028797757069967E-35;4.39804651110401E-34
19;13000;6045.567068781855;7437.915977135593;9379.462736009093;0.05767680099121889;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13100;6036.81312605636;7427.069146770563;9037.678218443667;0.2400159745966709;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13200;6036.81312605636;7405.476530115533;9444.095576540472;4.6153728943728873E-4;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13300;6036.81312605636;7395.745645402007;9151.3505268353;1.228800630152234E-7;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13400;6036.80830719939;7355.819554255506;9523.808577116628;0.001938436916775506;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13500;6036.80830719939;7548.384185042915;9605.081415639383;0.0019206193167753808;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13600;6035.833499589633;7527.409423819435;9669.438770800154;0.048399365939137004;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13700;6031.536698933314;7429.455835216128;9447.011958590796;0.0483840000016383;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13800;6031.536698933314;7405.590489975441;9470.787410748191;3.8400019660800414E-4;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;13900;6031.536698933314;7345.935594630381;9295.963273338657;0.04838402457600252;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14000;6031.536698933314;7326.300485511842;9240.276603108889;0.009600000000314574;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14100;6031.524501740144;7517.743770596766;9735.392368064575;1.5753807434613571E-12;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14200;6031.524501740144;7389.924533749928;8871.124635192213;3.6864393216000337E-6;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14300;6031.524501740144;7424.132008386926;9141.613787715012;0.048000000000000625;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14400;6031.524501740144;7492.131544628525;9181.008907337842;0.2880000000000025;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14500;6031.157343826443;7422.334266563263;9189.050934992667;4.718602469111636E-11;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14600;6031.157343826443;7488.860695951695;9324.782918649213;0.04992000491520002;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14700;6029.597800528776;7319.370486773541;9389.342391372436;1.8554880000000006E-5;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14800;6029.597800528776;7590.20057763997;9666.304642251574;0.04800000000000003;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;14900;6029.597800528776;7561.804450155318;9543.434986259686;0.24038400098304;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;15000;6029.597800528776;7466.164548321645;9314.65205590654;0.04992000098305563;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
19;15100;6029.597800528776;7290.4122690183785;9143.493775745552;7.680000001318692E-5;9.284550294640495E-61;4.9517601571415456E-61;1.208925819614635E-60;9.655932306426005E-61;9.2845502946404E-61;4.9517601571415456E-61;1.208925819614635E-60
20;100;5992.977543845632;6212.995155035478;7339.106411680939;1.1555616400521878E-34;1.688849860263962E-72;7.70407357491893E-35;2.311115933264683E-34;9.557334126196373E-9;5.814512093010404E-35;1.6851887013388314E-34;9.629649721936179E-35
20;200;5990.81203303102;13604.765461389055;19592.658166645084;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;7.690519094638044E-4;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;300;5990.81203303102;13842.474101125219;19071.72418585141;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.04367198254940803;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;400;5990.81203303102;13457.385500345335;18804.120260485288;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.15124626648831455;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;500;5990.81203303102;14263.70508272344;18937.707543936926;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.03842590823533125;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;600;5990.81203303102;13387.428034118087;19001.608573353376;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.01999740657723061;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;700;5990.81203303102;13812.03806264426;19474.61301446713;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.2181910514886115;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;800;5990.81203303102;14656.40205768674;19414.349993689364;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;2.3489153829320215E-4;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;900;5990.81203303102;13950.598468659005;19429.233003265344;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.07501380443791383;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;1000;5990.788588656533;13574.956807435641;19329.990328506134;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.008171367662748029;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;1100;5990.788588656533;13424.559123334859;18432.928867273007;1.566078050731868E-54;1.688849860263962E-72;2.0881933267288177E-54;0.07500003842362708;1.5660730723196458E-54;1.5760266607962793E-54;2.6101217871994098E-54;1.3050608935997049E-54
20;1200;6059.450086797833;7249.772371316313;9733.135525867188;0.2639648460077524;4.365574570543431E-12;2.1833285510932356E-12;2.1849272554059695E-12;2.9103872090255947E-12;7.450580596923828E-13;1.4210854715202004E-18;3.637978807093407E-13
20;1300;6058.739247659;7477.120033412577;9255.08948242439;0.1594849706394605;4.365574570543431E-12;2.1833285510932356E-12;2.1849272554059695E-12;2.9103872090255947E-12;7.450580596923828E-13;1.4210854715202004E-18;3.637978807093407E-13
20;1400;6058.739247659;7534.194442931198;9358.011150808656;0.22940068738298736;4.365574570543431E-12;1.0916642755466178E-12;2.1849272554059695E-12;2.9103872090255947E-12;7.450580596923828E-13;1.4210854715202004E-18;3.637978807093407E-13
20;1500;6049.004747451831;6533.892574885363;7581.588329269078;2.9778814440827465E-24;1.9852334710519385E-24;6.591955258060003E-4;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;1600;6049.004747451831;6525.28693227706;7399.5936095826355;2.9778814440827465E-24;1.9852334710519385E-24;0.00356149393512382;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;1700;6049.004747451831;6635.558302046056;7553.749772265048;2.9778814440827465E-24;1.9852334710519385E-24;0.002417010387584656;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;1800;6048.791939341703;6629.662111689506;7410.250322220987;2.9778814440827465E-24;1.9852334710519385E-24;0.0024265050900000146;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;1900;6048.791939341703;6553.133527061913;7631.684903123256;2.9778814440827465E-24;1.9852334710519385E-24;0.178349597637896;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2000;6048.791939341703;6675.653810325107;7634.907032261086;2.9778814440827465E-24;1.9852334710519385E-24;0.038159501552590847;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2100;6048.381306001659;6677.8705504474765;7758.1995112240775;2.9778814440827465E-24;1.9852334710519385E-24;0.28769531702389695;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2200;6048.381306001659;6568.47917036546;8305.099895171776;2.9778814440827465E-24;1.9852334710519385E-24;0.009718331720796414;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2300;6048.1250992749365;6775.858623667609;7806.1479132054565;2.9778814440827465E-24;1.9852334710519385E-24;0.07749048583673636;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2400;6048.1250992749365;6577.49096225376;7320.357209460464;2.9778814440827465E-24;1.9852334710519385E-24;0.038085938099763704;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2500;6043.849154796709;6570.5950808443185;8239.293408042011;2.9778814440827465E-24;1.9852334710519385E-24;9.298342047309174E-6;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2600;6043.849154796709;6633.550064712982;7710.789744518808;2.9778814440827465E-24;1.9852334710519385E-24;5.591429612663306E-8;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2700;6043.849154796709;6614.996129615838;7533.403436413675;2.9778814440827465E-24;1.9852334710519385E-24;2.610683487547864E-4;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2800;6043.849154796709;6613.338030576767;8163.831360088169;2.9778814440827465E-24;1.9852334710519385E-24;0.009823859331697812;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;2900;6043.849154796709;6617.127352682384;8217.701027861609;2.9778814440827465E-24;1.9852334710519385E-24;0.01648580571963984;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3000;6043.269750918242;6605.266599455275;7554.208627770291;2.9778814440827465E-24;1.9852334710519385E-24;7.324220496237677E-4;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3100;6043.269750918242;6583.992116091604;7481.4536202515255;2.9778814440827465E-24;1.9852334710519385E-24;0.18769712672097538;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3200;6043.269750918242;6590.3645555536605;7616.606725961459;2.9778814440827465E-24;1.9852334710519385E-24;0.18766829981468672;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3300;6043.269750918242;6606.225215547211;7884.567185913934;2.9778814440827465E-24;1.9852334710519385E-24;0.021093758951612085;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3400;6043.269750918242;6604.2256172334355;7559.89400736155;2.9778814440827465E-24;1.9852334710519385E-24;0.009486168902504847;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3500;6039.088830537681;6538.512873750889;7682.60245095489;2.9778814440827465E-24;1.9852334710519385E-24;0.033398798000421115;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3600;6039.088830537681;6579.063940400132;7502.215578509784;2.9778814440827465E-24;1.9852334710519385E-24;0.03779325485352281;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3700;6038.838513088651;6589.16162346691;7325.914319126776;2.9778814440827465E-24;1.9852334710519385E-24;0.009375009535540975;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3800;6038.375027641145;6640.894515598156;7607.888091660333;2.9778814440827465E-24;1.9852334710519385E-24;0.03757817774042001;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;3900;6038.375027641145;6541.940334058525;7680.379174791748;2.9778814440827465E-24;1.9852334710519385E-24;0.1524903964439551;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4000;6038.375027641145;6643.298816614302;8157.349956261251;2.9778814440827465E-24;1.9852334710519385E-24;2.9296932625824136E-4;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4100;6038.375027641145;6650.285332001921;7534.39523431219;2.9778814440827465E-24;1.9852334710519385E-24;0.09671804365752931;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4200;6038.375027641145;6654.868796234718;8001.461626143526;2.9778814440827465E-24;1.9852334710519385E-24;0.0024261480318388314;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4300;6038.375027641145;6688.516965339779;8348.949389991527;2.9778814440827465E-24;1.9852334710519385E-24;7.152557373047153E-6;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4400;6038.069678412282;6571.361266954654;7297.200859680951;2.9778814440827465E-24;1.9852334710519385E-24;2.0370935672816307E-4;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4500;6038.069678412282;6631.4651665804395;7925.214427505258;2.9778814440827465E-24;1.9852334710519385E-24;0.01904540062605983;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4600;6038.069678412282;6609.104395119237;7606.255487834458;2.9778814440827465E-24;1.9852334710519385E-24;0.07503776802336955;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4700;6038.069678412282;6699.722391662176;7977.542335757865;2.9778814440827465E-24;1.9852334710519385E-24;0.0011750222652613554;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4800;6038.069678412282;6724.89971765051;7814.922696379063;2.9778814440827465E-24;1.9852334710519385E-24;0.025819607928866263;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;4900;6038.050454907627;6528.263939725333;7555.138876648713;2.9778814440827465E-24;1.9852334710519385E-24;0.020145043779439487;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
20;5000;6038.050454907627;6616.010753142994;7484.3986649818335;2.9778814440827465E-24;1.9852334710519385E-24;0.15007338971008802;3.97435952510199E-24;3.9704669406012124E-24;1.3234889800848585E-24;1.3552527156068806E-24;1.323488980084863E-24
