id;alpha;jobs_count;single;small;example_number;blocks;series_name;energy;jobs;lower_bound;solution;permutation;iteration_solution_found;time_solution_found;total_ga_time;iterations_count;population_size;elites_count;random_initial_population_probability;best_random_population_size;selection_type;tourney_size;crossover_probability;crossover_type;mutation_probability;mutation_type;mutation_window
300;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2685.2454250555593;[43, 22, 32, 47, 6, 8, 15, 27, 25, 46, 21, 36, 5, 4, 17, 39, 40, 7, 44, 31, 37, 10, 12, 16, 42, 14, 28, 1, 35, 3, 13, 9, 26, 23, 49, 19, 20, 50, 18, 41, 38, 2, 33, 11, 24, 29, 45, 34, 30, 48];1483;11;78;10000;100;2;0.8;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
301;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2688.4330033434976;[32, 47, 1, 43, 8, 6, 15, 5, 39, 46, 4, 25, 7, 44, 21, 36, 37, 10, 27, 12, 42, 28, 40, 16, 14, 13, 31, 35, 22, 9, 3, 26, 49, 23, 50, 20, 17, 18, 19, 41, 11, 2, 33, 38, 24, 29, 45, 34, 48, 30];9942;12;12;10000;100;98;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
302;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2713.904121057147;[4, 22, 32, 15, 8, 5, 1, 39, 25, 43, 40, 6, 37, 47, 27, 10, 3, 46, 36, 21, 31, 44, 12, 14, 16, 42, 28, 20, 7, 9, 13, 26, 49, 23, 19, 41, 50, 35, 17, 2, 29, 33, 18, 38, 11, 24, 45, 34, 30, 48];9990;11;11;10000;100;98;0.2;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
303;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2692.216524340705;[47, 32, 15, 6, 8, 3, 40, 25, 21, 39, 22, 36, 10, 46, 7, 5, 4, 1, 31, 27, 37, 12, 16, 42, 14, 28, 26, 13, 43, 19, 44, 50, 49, 23, 17, 9, 41, 35, 38, 2, 20, 18, 24, 11, 33, 29, 45, 34, 30, 48];4735;5;11;10000;100;98;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
304;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2706.0906110811707;[47, 32, 36, 4, 15, 13, 6, 5, 25, 27, 8, 39, 21, 43, 7, 37, 40, 3, 31, 10, 14, 42, 46, 28, 1, 12, 16, 26, 22, 17, 44, 50, 23, 49, 19, 20, 11, 35, 38, 9, 41, 18, 24, 2, 33, 29, 45, 34, 30, 48];3057;2;5;10000;100;98;0.5;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
305;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2703.7719997659897;[32, 22, 43, 39, 47, 15, 1, 25, 8, 21, 46, 6, 37, 27, 5, 4, 36, 40, 10, 12, 16, 14, 42, 28, 44, 3, 31, 7, 13, 26, 35, 33, 17, 9, 19, 50, 23, 49, 18, 41, 2, 20, 38, 11, 29, 24, 45, 34, 30, 48];5255;2;5;10000;100;98;0.8;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
306;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2741.5721626849613;[40, 36, 32, 47, 6, 8, 46, 4, 1, 15, 37, 3, 7, 39, 31, 25, 27, 21, 22, 43, 5, 10, 14, 16, 28, 12, 42, 26, 49, 19, 44, 13, 50, 38, 41, 17, 29, 9, 11, 2, 20, 35, 24, 23, 33, 18, 45, 34, 30, 48];2395;0;3;10000;100;98;0.8;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
307;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2671.4218103882795;[32, 47, 15, 6, 10, 8, 1, 39, 4, 25, 46, 40, 22, 43, 5, 31, 37, 27, 36, 3, 21, 12, 16, 42, 14, 28, 7, 13, 19, 44, 9, 26, 23, 49, 35, 17, 41, 50, 18, 20, 38, 11, 24, 2, 29, 33, 45, 34, 30, 48];9541;234;241;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
308;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2675.5853538827973;[47, 32, 46, 1, 36, 6, 15, 39, 31, 4, 8, 43, 22, 25, 5, 7, 40, 27, 37, 10, 12, 14, 42, 16, 28, 44, 9, 21, 50, 13, 3, 26, 19, 17, 41, 35, 49, 23, 20, 18, 38, 11, 45, 2, 29, 33, 24, 34, 30, 48];3388;84;237;10000;200;0;0.2;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
309;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2675.9527051767645;[36, 46, 32, 47, 8, 15, 6, 39, 1, 25, 5, 40, 43, 31, 4, 27, 37, 10, 3, 7, 12, 16, 42, 14, 28, 21, 35, 44, 22, 13, 9, 26, 23, 49, 17, 19, 41, 50, 18, 20, 2, 38, 29, 11, 33, 24, 45, 34, 48, 30];9706;197;201;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
310;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2679.678492794336;[36, 43, 32, 47, 6, 15, 8, 31, 39, 25, 1, 22, 40, 4, 37, 27, 10, 21, 46, 5, 13, 44, 7, 3, 12, 42, 16, 14, 28, 26, 17, 9, 18, 19, 23, 49, 41, 50, 20, 35, 38, 11, 45, 2, 24, 29, 33, 34, 48, 30];1001;23;195;10000;200;0;0.5;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
311;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2672.112253552128;[32, 47, 25, 43, 39, 46, 4, 1, 22, 8, 15, 6, 5, 40, 36, 31, 37, 27, 10, 44, 21, 12, 42, 16, 14, 28, 7, 13, 3, 17, 9, 26, 49, 23, 41, 19, 50, 35, 11, 18, 38, 20, 33, 2, 24, 29, 45, 34, 48, 30];919;17;170;10000;200;0;0.8;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
312;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2673.675670020487;[36, 22, 39, 43, 47, 32, 8, 15, 6, 5, 46, 25, 40, 7, 27, 31, 4, 1, 21, 37, 10, 12, 14, 42, 16, 28, 44, 3, 13, 26, 19, 17, 9, 41, 23, 49, 50, 35, 18, 20, 11, 38, 45, 2, 24, 29, 33, 34, 30, 48];8807;147;168;10000;200;0;0.8;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
313;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2668.4468147135517;[36, 46, 47, 32, 22, 1, 43, 39, 25, 40, 4, 8, 15, 6, 37, 27, 5, 31, 3, 7, 10, 49, 21, 12, 16, 42, 14, 28, 9, 44, 17, 13, 26, 23, 35, 19, 50, 41, 20, 18, 11, 38, 29, 2, 24, 33, 45, 34, 48, 30];4442;119;255;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
314;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2677.368974487449;[47, 32, 25, 36, 6, 8, 15, 40, 39, 1, 43, 46, 7, 4, 37, 27, 21, 5, 10, 12, 33, 16, 42, 14, 28, 13, 31, 44, 22, 3, 50, 9, 26, 49, 23, 17, 19, 41, 35, 18, 20, 11, 2, 29, 38, 24, 45, 34, 48, 30];1164;30;235;10000;200;2;0.2;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
315;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2676.4623862552367;[47, 32, 40, 1, 8, 15, 6, 4, 5, 36, 46, 25, 43, 22, 39, 3, 11, 37, 31, 27, 7, 21, 10, 12, 14, 42, 16, 28, 13, 44, 19, 9, 26, 49, 23, 18, 41, 17, 50, 20, 35, 2, 24, 38, 33, 29, 45, 34, 30, 48];2889;65;212;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
316;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2672.550202246075;[47, 32, 25, 1, 36, 40, 15, 6, 8, 4, 39, 46, 43, 5, 27, 37, 7, 31, 10, 12, 14, 42, 16, 28, 3, 9, 22, 21, 44, 19, 26, 49, 23, 35, 50, 13, 41, 17, 18, 20, 38, 11, 45, 2, 29, 24, 33, 34, 30, 48];2799;58;202;10000;200;2;0.5;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
317;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2673.0590475054005;[46, 22, 39, 36, 47, 32, 8, 15, 6, 1, 43, 40, 25, 5, 4, 27, 37, 26, 31, 7, 10, 12, 42, 14, 16, 28, 13, 9, 44, 21, 3, 19, 23, 49, 50, 18, 17, 35, 41, 20, 38, 11, 29, 2, 33, 24, 45, 34, 30, 48];2194;40;170;10000;200;2;0.8;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
318;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2679.0918648302777;[36, 43, 32, 47, 6, 15, 8, 25, 46, 22, 17, 5, 40, 1, 39, 31, 27, 37, 7, 21, 10, 12, 16, 14, 42, 28, 44, 9, 4, 13, 35, 3, 26, 19, 23, 49, 20, 41, 18, 50, 2, 11, 24, 38, 33, 29, 45, 34, 30, 48];5212;85;166;10000;200;2;0.8;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
319;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2685.745007567421;[50, 32, 47, 6, 4, 25, 8, 15, 7, 36, 31, 1, 39, 40, 46, 5, 43, 21, 27, 37, 10, 12, 16, 14, 42, 28, 44, 3, 22, 9, 26, 23, 49, 19, 41, 13, 17, 35, 2, 18, 11, 20, 33, 38, 29, 24, 45, 34, 30, 48];7892;17;25;10000;200;198;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
320;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2705.158835603352;[47, 32, 8, 1, 40, 6, 22, 21, 43, 39, 25, 15, 27, 37, 31, 46, 5, 10, 44, 36, 12, 4, 16, 14, 42, 28, 26, 7, 17, 20, 3, 13, 23, 49, 19, 9, 41, 50, 38, 33, 35, 18, 24, 11, 2, 29, 45, 34, 30, 48];6775;7;15;10000;200;198;0.2;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
321;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2691.1420029123824;[32, 47, 22, 36, 46, 4, 39, 43, 8, 6, 27, 15, 37, 44, 21, 25, 5, 40, 7, 31, 10, 12, 42, 14, 16, 28, 1, 9, 3, 18, 19, 26, 23, 49, 17, 41, 35, 20, 13, 50, 38, 11, 24, 2, 29, 33, 45, 34, 30, 48];6209;10;22;10000;200;198;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
322;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2714.995200938417;[32, 15, 6, 27, 8, 31, 36, 25, 22, 7, 46, 21, 13, 43, 39, 40, 37, 10, 12, 42, 28, 1, 14, 5, 4, 16, 44, 3, 26, 23, 49, 35, 9, 19, 24, 17, 41, 45, 50, 20, 38, 18, 2, 11, 29, 33, 34, 47, 48, 30];5804;5;10;10000;200;198;0.5;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
323;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2696.253470412556;[32, 47, 6, 21, 36, 22, 39, 13, 1, 43, 40, 8, 15, 37, 46, 25, 4, 7, 27, 10, 12, 16, 14, 28, 3, 44, 5, 31, 42, 26, 11, 9, 19, 17, 23, 49, 50, 2, 35, 41, 18, 20, 33, 38, 29, 24, 45, 34, 30, 48];7292;4;6;10000;200;198;0.8;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
324;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2731.8080782596917;[32, 47, 8, 46, 1, 39, 36, 15, 6, 37, 25, 22, 27, 10, 21, 7, 4, 3, 31, 13, 44, 43, 9, 5, 40, 12, 42, 14, 16, 28, 26, 41, 20, 17, 19, 50, 18, 23, 49, 38, 11, 45, 35, 29, 2, 33, 24, 34, 30, 48];9689;5;5;10000;200;198;0.8;25;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
